"","ID_CEPESP","ANO_ELEICAO","SIGLA_UE","UF","NUMERO_CANDIDATO","CODIGO_CARGO","NOME_CANDIDATO","DESC_SIT_TOT_TURNO","NUMERO_PARTIDO","NOME_PARTIDO","SIGLA_PARTIDO","TIPO_LEGENDA","COMPOSICAO_LEGENDA","SEQUENCIA_COLIGACAO","NOME_COLIGACAO","COMPOSICAO_COLIGACAO","IDENTIFICADOR_LEGENDA","COLIGACAO","ID_LEGENDA","NUM_PARTIDOS_COLIGACAO","TOTAL_VOTOS_LEGENDA","TOTAL_VOTOS_NOMINAIS","TOTAL_VOTOS_LEGENDA_PARTIDO_ISOLADO","TOTAL_VOTOS_PARTIDO","TOTAL_NOMINAIS_LEGENDA","TOTAL_VOTOS_LISTA","RANK_LISTA","RANK_PARTIDO","DISTANCIA_PARA_ULTIMO_ELEITO_EM_VOTOS","ULTIMO_ELEITO","DISTANCIA_ABSOLUTA_PARA_ULTIMO_ELEITO_EM_VOTOS","DISTANCIA_EM_VOTOS_PARA_N_MENOS_UM","SHARE_CANDIDATO_LISTA","N_CADEIRAS_GANHAS_PARTIDO","N_CADEIRAS_GANHAS_COLIGACAO"
"16","0015924","2006","AC","AC","1522","06","ALDEMIR LOPES DA SILVA","SUPLENTE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","COLIGAÇÃO","PDT / PMDB / PPS","102400000000","FRENTE CIDADÃ","PDT / PMDB / PPS","FRENTE CIDADÃ",1,"042",3,8716,135,0,27328,72919,81635,16,6,16307,0,16307,-79,0.17,1,2
"17","0015578","2006","AC","AC","6513","06","MARIA PERPÉTUA ALMEIDA","ELEITO","65","PARTIDO COMUNISTA DO BRASIL","PC DO B","COLIGAÇÃO","PP / PT / PL / PRTB / PMN / PSB / PC DO B","100000000000","FRENTE POPULAR DO ACRE I","PC DO B / PL / PMN / PP / PRTB / PSB / PT","FRENTE POPULAR DO ACRE I",1,"060",7,14159,28748,0,28748,196390,210549,1,1,-13963,0,13963,NA,13.65,1,6
"18","0000472","2006","AC","AC","3333","06","SERGIO DE OLIVEIRA CUNHA","ELEITO","33","PARTIDO DA MOBILIZAÇÃO NACIONAL","PMN","COLIGAÇÃO","PP / PT / PL / PRTB / PMN / PSB / PC DO B","100000000000","FRENTE POPULAR DO ACRE I","PC DO B / PL / PMN / PP / PRTB / PSB / PT","FRENTE POPULAR DO ACRE I",1,"060",7,14159,27936,0,27936,196390,210549,2,1,-13151,0,13151,-812,13.27,1,6
"19","0654288","2006","AC","AC","1122","06","GLADSON DE LIMA CAMELI","ELEITO","11","PARTIDO PROGRESSISTA","PP","COLIGAÇÃO","PP / PT / PL / PRTB / PMN / PSB / PC DO B","100000000000","FRENTE POPULAR DO ACRE I","PC DO B / PL / PMN / PP / PRTB / PSB / PT","FRENTE POPULAR DO ACRE I",1,"060",7,14159,18886,0,56535,196390,210549,3,1,-4101,0,4101,-9050,8.97,1,6
"20","0391513","2006","AC","AC","1399","06","FERNANDO MELO DA COSTA","ELEITO","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PP / PT / PL / PRTB / PMN / PSB / PC DO B","100000000000","FRENTE POPULAR DO ACRE I","PC DO B / PL / PMN / PP / PRTB / PSB / PT","FRENTE POPULAR DO ACRE I",1,"060",7,14159,18385,0,61493,196390,210549,4,1,-3600,0,3600,-501,8.73,3,6
"21","0000695","2006","AC","AC","1313","06","NILSON MOURA LEITE MOURÃO","ELEITO","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PP / PT / PL / PRTB / PMN / PSB / PC DO B","100000000000","FRENTE POPULAR DO ACRE I","PC DO B / PL / PMN / PP / PRTB / PSB / PT","FRENTE POPULAR DO ACRE I",1,"060",7,14159,15111,0,61493,196390,210549,5,2,-326,0,326,-3274,7.18,3,6
"22","0391689","2006","AC","AC","1345","06","HENRIQUE AFONSO SOARES LIMA","MÉDIA","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PP / PT / PL / PRTB / PMN / PSB / PC DO B","100000000000","FRENTE POPULAR DO ACRE I","PC DO B / PL / PMN / PP / PRTB / PSB / PT","FRENTE POPULAR DO ACRE I",1,"060",7,14159,14785,0,61493,196390,210549,6,3,0,1,0,-326,7.02,3,6
"23","0391543","2006","AC","AC","2222","06","EDILBERTO AFONSO DE MORAIS JÚNIOR","SUPLENTE","22","PARTIDO LIBERAL","PL","COLIGAÇÃO","PP / PT / PL / PRTB / PMN / PSB / PC DO B","100000000000","FRENTE POPULAR DO ACRE I","PC DO B / PL / PMN / PP / PRTB / PSB / PT","FRENTE POPULAR DO ACRE I",1,"060",7,14159,13801,0,13801,196390,210549,7,1,984,0,984,-984,6.55,0,6
"24","0000702","2006","AC","AC","1300","06","JOÃO ANTONIO RODRIGUES BRONZEADO","SUPLENTE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PP / PT / PL / PRTB / PMN / PSB / PC DO B","100000000000","FRENTE POPULAR DO ACRE I","PC DO B / PL / PMN / PP / PRTB / PSB / PT","FRENTE POPULAR DO ACRE I",1,"060",7,14159,13212,0,61493,196390,210549,8,4,1573,0,1573,-589,6.28,3,6
"25","0391645","2006","AC","AC","1112","06","ANTONIA LUCILÉIA CRUZ RAMOS CÂMARA","SUPLENTE","11","PARTIDO PROGRESSISTA","PP","COLIGAÇÃO","PP / PT / PL / PRTB / PMN / PSB / PC DO B","100000000000","FRENTE POPULAR DO ACRE I","PC DO B / PL / PMN / PP / PRTB / PSB / PT","FRENTE POPULAR DO ACRE I",1,"060",7,14159,10177,0,56535,196390,210549,9,2,4608,0,4608,-3035,4.83,1,6
"26","0000538","2006","AC","AC","1111","06","JOÃO TOTA SOARES DE FIGUEIREDO","SUPLENTE","11","PARTIDO PROGRESSISTA","PP","COLIGAÇÃO","PP / PT / PL / PRTB / PMN / PSB / PC DO B","100000000000","FRENTE POPULAR DO ACRE I","PC DO B / PL / PMN / PP / PRTB / PSB / PT","FRENTE POPULAR DO ACRE I",1,"060",7,14159,9286,0,56535,196390,210549,10,3,5499,0,5499,-891,4.41,1,6
"27","0400636","2006","AC","AC","1123","06","ROBERTO BARROS JUNIOR","SUPLENTE","11","PARTIDO PROGRESSISTA","PP","COLIGAÇÃO","PP / PT / PL / PRTB / PMN / PSB / PC DO B","100000000000","FRENTE POPULAR DO ACRE I","PC DO B / PL / PMN / PP / PRTB / PSB / PT","FRENTE POPULAR DO ACRE I",1,"060",7,14159,8307,0,56535,196390,210549,11,4,6478,0,6478,-979,3.95,1,6
"28","0000520","2006","AC","AC","1106","06","JOSE RAIMUNDO BARROZO BESTENE","SUPLENTE","11","PARTIDO PROGRESSISTA","PP","COLIGAÇÃO","PP / PT / PL / PRTB / PMN / PSB / PC DO B","100000000000","FRENTE POPULAR DO ACRE I","PC DO B / PL / PMN / PP / PRTB / PSB / PT","FRENTE POPULAR DO ACRE I",1,"060",7,14159,7599,0,56535,196390,210549,12,5,7186,0,7186,-708,3.61,1,6
"29","0391609","2006","AC","AC","4012","06","JOSÉ AFONSO GEBER","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PP / PT / PL / PRTB / PMN / PSB / PC DO B","100000000000","FRENTE POPULAR DO ACRE I","PC DO B / PL / PMN / PP / PRTB / PSB / PT","FRENTE POPULAR DO ACRE I",1,"060",7,14159,4013,0,7729,196390,210549,13,1,10772,0,10772,-3586,1.91,0,6
"30","0391619","2006","AC","AC","4040","06","JESUS RODRIGUES DA SILVA","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PP / PT / PL / PRTB / PMN / PSB / PC DO B","100000000000","FRENTE POPULAR DO ACRE I","PC DO B / PL / PMN / PP / PRTB / PSB / PT","FRENTE POPULAR DO ACRE I",1,"060",7,14159,2344,0,7729,196390,210549,14,2,12441,0,12441,-1669,1.11,0,6
"31","0383346","2006","AC","AC","1133","06","JONAS VELASQUES FELICIO","SUPLENTE","11","PARTIDO PROGRESSISTA","PP","COLIGAÇÃO","PP / PT / PL / PRTB / PMN / PSB / PC DO B","100000000000","FRENTE POPULAR DO ACRE I","PC DO B / PL / PMN / PP / PRTB / PSB / PT","FRENTE POPULAR DO ACRE I",1,"060",7,14159,2280,0,56535,196390,210549,15,6,12505,0,12505,-64,1.08,1,6
"32","0654246","2006","AC","AC","4000","06","WALDY ROCHA DE CARVALHO FILHO","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PP / PT / PL / PRTB / PMN / PSB / PC DO B","100000000000","FRENTE POPULAR DO ACRE I","PC DO B / PL / PMN / PP / PRTB / PSB / PT","FRENTE POPULAR DO ACRE I",1,"060",7,14159,589,0,7729,196390,210549,16,3,14196,0,14196,-1691,0.28,0,6
"33","0015469","2006","AC","AC","4023","06","JOSE IVANILSON NERI GUEDES","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PP / PT / PL / PRTB / PMN / PSB / PC DO B","100000000000","FRENTE POPULAR DO ACRE I","PC DO B / PL / PMN / PP / PRTB / PSB / PT","FRENTE POPULAR DO ACRE I",1,"060",7,14159,499,0,7729,196390,210549,17,4,14286,0,14286,-90,0.24,0,6
"34","0654224","2006","AC","AC","4066","06","SÔNIA MARIA ALVES TAMBORINI","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PP / PT / PL / PRTB / PMN / PSB / PC DO B","100000000000","FRENTE POPULAR DO ACRE I","PC DO B / PL / PMN / PP / PRTB / PSB / PT","FRENTE POPULAR DO ACRE I",1,"060",7,14159,284,0,7729,196390,210549,18,5,14501,0,14501,-215,0.13,0,6
"35","0400413","2006","AC","AC","2813","06","NAZARÉ FERNANDES DA SILVA","SUPLENTE","28","PARTIDO RENOVADOR TRABALHISTA BRASILEIRO","PRTB","COLIGAÇÃO","PP / PT / PL / PRTB / PMN / PSB / PC DO B","100000000000","FRENTE POPULAR DO ACRE I","PC DO B / PL / PMN / PP / PRTB / PSB / PT","FRENTE POPULAR DO ACRE I",1,"060",7,14159,148,0,148,196390,210549,19,1,14637,0,14637,-136,0.07,0,6
"36","0000741","2006","AL","AL","4040","06","GIVALDO DE SÁ GOUVEIA CARIMBÃO","ELEITO","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PDT / PHS / PTC / PSB / PRP","100500000000","ALAGOAS LIVRE E JUSTA","PDT / PHS / PRP / PSB / PTC","ALAGOAS LIVRE E JUSTA",1,"005",5,35503,84017,0,144850,245071,280574,1,1,-11963,0,11963,NA,29.94,1,2
"37","0019849","2006","AL","AL","1266","06","MAURÍCIO QUINTELLA MALTA LESSA","MÉDIA","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PDT / PHS / PTC / PSB / PRP","100500000000","ALAGOAS LIVRE E JUSTA","PDT / PHS / PRP / PSB / PTC","ALAGOAS LIVRE E JUSTA",1,"005",5,35503,72054,0,92931,245071,280574,2,1,0,1,0,-11963,25.68,1,2
"38","0017064","2006","AL","AL","4000","06","KÁTIA BORN RIBEIRO","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PDT / PHS / PTC / PSB / PRP","100500000000","ALAGOAS LIVRE E JUSTA","PDT / PHS / PRP / PSB / PTC","ALAGOAS LIVRE E JUSTA",1,"005",5,35503,60409,0,144850,245071,280574,3,2,11645,0,11645,-11645,21.53,1,2
"39","0391847","2006","AL","AL","1213","06","JURANDIR BOIA ROCHA","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PDT / PHS / PTC / PSB / PRP","100500000000","ALAGOAS LIVRE E JUSTA","PDT / PHS / PRP / PSB / PTC","ALAGOAS LIVRE E JUSTA",1,"005",5,35503,15083,0,92931,245071,280574,4,2,56971,0,56971,-45326,5.38,1,2
"40","0402738","2006","AL","AL","3131","06","RONALDO LUZ","SUPLENTE","31","PARTIDO HUMANISTA DA SOLIDARIEDADE","PHS","COLIGAÇÃO","PDT / PHS / PTC / PSB / PRP","100500000000","ALAGOAS LIVRE E JUSTA","PDT / PHS / PRP / PSB / PTC","ALAGOAS LIVRE E JUSTA",1,"005",5,35503,4948,0,4998,245071,280574,5,1,67106,0,67106,-10135,1.76,0,2
"41","0403083","2006","AL","AL","1210","06","VENANCIO DOS ANJOS TELES","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PDT / PHS / PTC / PSB / PRP","100500000000","ALAGOAS LIVRE E JUSTA","PDT / PHS / PRP / PSB / PTC","ALAGOAS LIVRE E JUSTA",1,"005",5,35503,3320,0,92931,245071,280574,6,3,68734,0,68734,-1628,1.18,1,2
"42","0000888","2006","AL","AL","1212","06","HETH CÉSAR BISMARCK ATHAYDE BARBOSA DE OLIVEIRA","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PDT / PHS / PTC / PSB / PRP","100500000000","ALAGOAS LIVRE E JUSTA","PDT / PHS / PRP / PSB / PTC","ALAGOAS LIVRE E JUSTA",1,"005",5,35503,1788,0,92931,245071,280574,7,4,70266,0,70266,-1532,0.64,1,2
"43","0391871","2006","AL","AL","4444","06","LUIZ EUSTÁQUIO TOLEDO FILHO","SUPLENTE","44","PARTIDO REPUBLICANO PROGRESSISTA","PRP","COLIGAÇÃO","PDT / PHS / PTC / PSB / PRP","100500000000","ALAGOAS LIVRE E JUSTA","PDT / PHS / PRP / PSB / PTC","ALAGOAS LIVRE E JUSTA",1,"005",5,35503,1628,0,2292,245071,280574,8,1,70426,0,70426,-160,0.58,0,2
"44","0000940","2006","AL","AL","1299","06","ANTONIO FERREIRA DE ANDRADE","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PDT / PHS / PTC / PSB / PRP","100500000000","ALAGOAS LIVRE E JUSTA","PDT / PHS / PRP / PSB / PTC","ALAGOAS LIVRE E JUSTA",1,"005",5,35503,686,0,92931,245071,280574,9,5,71368,0,71368,-942,0.24,1,2
"45","0402578","2006","AL","AL","4400","06","JOSÉ JOAQUIM BARROS VIEIRA SANDES","SUPLENTE","44","PARTIDO REPUBLICANO PROGRESSISTA","PRP","COLIGAÇÃO","PDT / PHS / PTC / PSB / PRP","100500000000","ALAGOAS LIVRE E JUSTA","PDT / PHS / PRP / PSB / PTC","ALAGOAS LIVRE E JUSTA",1,"005",5,35503,516,0,2292,245071,280574,10,2,71538,0,71538,-170,0.18,0,2
"46","0021490","2006","AL","AL","4033","06","ALEX FERNANDES DOS SANTOS","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PDT / PHS / PTC / PSB / PRP","100500000000","ALAGOAS LIVRE E JUSTA","PDT / PHS / PRP / PSB / PTC","ALAGOAS LIVRE E JUSTA",1,"005",5,35503,424,0,144850,245071,280574,11,3,71630,0,71630,-92,0.15,1,2
"47","0401112","2006","AL","AL","4411","06","ADALBERTO TEIXEIRA ROCHA JUNIOR","SUPLENTE","44","PARTIDO REPUBLICANO PROGRESSISTA","PRP","COLIGAÇÃO","PDT / PHS / PTC / PSB / PRP","100500000000","ALAGOAS LIVRE E JUSTA","PDT / PHS / PRP / PSB / PTC","ALAGOAS LIVRE E JUSTA",1,"005",5,35503,148,0,2292,245071,280574,12,3,71906,0,71906,-276,0.05,0,2
"48","0402511","2006","AL","AL","3121","06","CARLOS ANDRÉ CAVALCANTI FERREIRA","SUPLENTE","31","PARTIDO HUMANISTA DA SOLIDARIEDADE","PHS","COLIGAÇÃO","PDT / PHS / PTC / PSB / PRP","100500000000","ALAGOAS LIVRE E JUSTA","PDT / PHS / PRP / PSB / PTC","ALAGOAS LIVRE E JUSTA",1,"005",5,35503,50,0,4998,245071,280574,13,2,72004,0,72004,-98,0.02,0,2
"49","0000860","2006","AL","AL","1111","06","BENEDITO DE LIRA","ELEITO","11","PARTIDO PROGRESSISTA","PP","COLIGAÇÃO","PP / PTB / PFL / PMN / PV","100100000000","ALAGOAS MUDAR PARA CRESCER","PFL / PMN / PP / PTB / PV","ALAGOAS MUDAR PARA CRESCER",1,"006",5,40621,106593,0,106593,476772,517393,1,1,-36352,0,36352,NA,20.6,1,4
"50","0401616","2006","AL","AL","2525","06","CRISTIANO MATHEUS DA SILVA E SOUSA","ELEITO","25","PARTIDO DA FRENTE LIBERAL","PFL","COLIGAÇÃO","PP / PTB / PFL / PMN / PV","100100000000","ALAGOAS MUDAR PARA CRESCER","PFL / PMN / PP / PTB / PV","ALAGOAS MUDAR PARA CRESCER",1,"006",5,40621,76728,0,157006,476772,517393,2,1,-6487,0,6487,-29865,14.83,2,4
"51","0000861","2006","AL","AL","2566","06","GERONIMO CIQUEIRA DA SILVA","ELEITO","25","PARTIDO DA FRENTE LIBERAL","PFL","COLIGAÇÃO","PP / PTB / PFL / PMN / PV","100100000000","ALAGOAS MUDAR PARA CRESCER","PFL / PMN / PP / PTB / PV","ALAGOAS MUDAR PARA CRESCER",1,"006",5,40621,71209,0,157006,476772,517393,3,2,-968,0,968,-5519,13.76,2,4
"52","0000873","2006","AL","AL","3333","06","JOSÉ FRANCISCO CERQUEIRA TENÓRIO","MÉDIA","33","PARTIDO DA MOBILIZAÇÃO NACIONAL","PMN","COLIGAÇÃO","PP / PTB / PFL / PMN / PV","100100000000","ALAGOAS MUDAR PARA CRESCER","PFL / PMN / PP / PTB / PV","ALAGOAS MUDAR PARA CRESCER",1,"006",5,40621,70241,0,78055,476772,517393,4,1,0,1,0,-968,13.58,1,4
"53","0000836","2006","AL","AL","1444","06","AUGUSTO CESAR CAVALCANTE FARIAS","SUPLENTE","14","PARTIDO TRABALHISTA BRASILEIRO","PTB","COLIGAÇÃO","PP / PTB / PFL / PMN / PV","100100000000","ALAGOAS MUDAR PARA CRESCER","PFL / PMN / PP / PTB / PV","ALAGOAS MUDAR PARA CRESCER",1,"006",5,40621,67912,0,97639,476772,517393,5,1,2329,0,2329,-2329,13.13,0,4
"54","0019096","2006","AL","AL","1414","06","ANTONIO CARLOS RAMOS","SUPLENTE","14","PARTIDO TRABALHISTA BRASILEIRO","PTB","COLIGAÇÃO","PP / PTB / PFL / PMN / PV","100100000000","ALAGOAS MUDAR PARA CRESCER","PFL / PMN / PP / PTB / PV","ALAGOAS MUDAR PARA CRESCER",1,"006",5,40621,26465,0,97639,476772,517393,6,2,43776,0,43776,-41447,5.12,0,4
"55","0018656","2006","AL","AL","4312","06","TARCÍSIO SAMPAIO FREIRE","SUPLENTE","43","PARTIDO VERDE","PV","COLIGAÇÃO","PP / PTB / PFL / PMN / PV","100100000000","ALAGOAS MUDAR PARA CRESCER","PFL / PMN / PP / PTB / PV","ALAGOAS MUDAR PARA CRESCER",1,"006",5,40621,7765,0,37479,476772,517393,7,1,62476,0,62476,-18700,1.5,0,4
"56","0000901","2006","AL","AL","4333","06","DÉLIO JOSÉ DE SOUZA ALMEIDA","SUPLENTE","43","PARTIDO VERDE","PV","COLIGAÇÃO","PP / PTB / PFL / PMN / PV","100100000000","ALAGOAS MUDAR PARA CRESCER","PFL / PMN / PP / PTB / PV","ALAGOAS MUDAR PARA CRESCER",1,"006",5,40621,7671,0,37479,476772,517393,8,2,62570,0,62570,-94,1.48,0,4
"57","0405195","2006","AL","AL","4369","06","CARLOS EDUARDO AFFONSO DE MELLO","SUPLENTE","43","PARTIDO VERDE","PV","COLIGAÇÃO","PP / PTB / PFL / PMN / PV","100100000000","ALAGOAS MUDAR PARA CRESCER","PFL / PMN / PP / PTB / PV","ALAGOAS MUDAR PARA CRESCER",1,"006",5,40621,6254,0,37479,476772,517393,9,3,63987,0,63987,-1417,1.21,0,4
"58","0000875","2006","AL","AL","3388","06","JOSÉ JÚNIOR DE MELO","SUPLENTE","33","PARTIDO DA MOBILIZAÇÃO NACIONAL","PMN","COLIGAÇÃO","PP / PTB / PFL / PMN / PV","100100000000","ALAGOAS MUDAR PARA CRESCER","PFL / PMN / PP / PTB / PV","ALAGOAS MUDAR PARA CRESCER",1,"006",5,40621,6115,0,78055,476772,517393,10,2,64126,0,64126,-139,1.18,1,4
"59","0000859","2006","AL","AL","4345","06","FRANCISCO DE SOUZA IRMÃO","SUPLENTE","43","PARTIDO VERDE","PV","COLIGAÇÃO","PP / PTB / PFL / PMN / PV","100100000000","ALAGOAS MUDAR PARA CRESCER","PFL / PMN / PP / PTB / PV","ALAGOAS MUDAR PARA CRESCER",1,"006",5,40621,4978,0,37479,476772,517393,11,4,65263,0,65263,-1137,0.96,0,4
