"","ID_CEPESP","ANO_ELEICAO","SIGLA_UE","UF","NUMERO_CANDIDATO","CODIGO_CARGO","NOME_CANDIDATO","DESC_SIT_TOT_TURNO","NUMERO_PARTIDO","NOME_PARTIDO","SIGLA_PARTIDO","TIPO_LEGENDA","COMPOSICAO_LEGENDA","SEQUENCIA_COLIGACAO","NOME_COLIGACAO","COMPOSICAO_COLIGACAO","IDENTIFICADOR_LEGENDA","COLIGACAO","ID_LEGENDA","NUM_PARTIDOS_COLIGACAO","TOTAL_VOTOS_LEGENDA","TOTAL_VOTOS_NOMINAIS","TOTAL_VOTOS_LEGENDA_PARTIDO_ISOLADO","TOTAL_VOTOS_PARTIDO","TOTAL_NOMINAIS_LEGENDA","TOTAL_VOTOS_LISTA","RANK_LISTA","RANK_PARTIDO","DISTANCIA_PARA_ULTIMO_ELEITO_EM_VOTOS","ULTIMO_ELEITO","DISTANCIA_ABSOLUTA_PARA_ULTIMO_ELEITO_EM_VOTOS","DISTANCIA_EM_VOTOS_PARA_N_MENOS_UM","SHARE_CANDIDATO_LISTA","N_CADEIRAS_GANHAS_PARTIDO","N_CADEIRAS_GANHAS_COLIGACAO"
"1","0015578","2010","AC","AC","6513","06","MARIA PERPETUA DE ALMEIDA","ELEITO","65","PARTIDO COMUNISTA DO BRASIL","PC DO B","COLIGAÇÃO","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","100000000110","FPA II","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","FPA II",1,"024",14,18333,33235,0,33235,177914,196247,1,1,-15303,0,15303,NA,16.94,1,5
"2","0654288","2010","AC","AC","1122","06","GLADSON DE LIMA CAMELI","ELEITO","11","PARTIDO PROGRESSISTA","PP","COLIGAÇÃO","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","100000000110","FPA II","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","FPA II",1,"024",14,18333,32623,0,32623,177914,196247,2,1,-14691,0,14691,-612,16.62,1,5
"3","0000581","2010","AC","AC","1313","06","SEBASTIAO SIBA MACHADO OLIVEIRA","ELEITO","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","100000000110","FPA II","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","FPA II",1,"024",14,18333,25158,0,74571,177914,196247,3,1,-7226,0,7226,-7465,12.82,2,5
"4","0391689","2010","AC","AC","4325","06","HENRIQUE AFONSO SOARES LIMA","ELEITO","43","PARTIDO VERDE","PV","COLIGAÇÃO","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","100000000110","FPA II","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","FPA II",1,"024",14,18333,20306,0,22453,177914,196247,4,1,-2374,0,2374,-4852,10.35,1,5
"5","0391625","2010","AC","AC","1310","06","TAUMATURGO LIMA CORDEIRO","MÉDIA","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","100000000110","FPA II","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","FPA II",1,"024",14,18333,17932,0,74571,177914,196247,5,2,0,1,0,-2374,9.14,2,5
"6","0654236","2010","AC","AC","1331","06","LEONARDO CUNHA DE BRITO","SUPLENTE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","100000000110","FPA II","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","FPA II",1,"024",14,18333,13826,0,74571,177914,196247,6,3,4106,0,4106,-4106,7.05,2,5
"7","0391513","2010","AC","AC","1399","06","FERNANDO MELO DA COSTA","SUPLENTE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","100000000110","FPA II","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","FPA II",1,"024",14,18333,11018,0,74571,177914,196247,7,4,6914,0,6914,-2808,5.61,2,5
"8","0870528","2010","AC","AC","1333","06","IDESIO LUIS FRANKE","SUPLENTE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","100000000110","FPA II","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","FPA II",1,"024",14,18333,6481,0,74571,177914,196247,8,5,11451,0,11451,-4537,3.3,2,5
"9","0661769","2010","AC","AC","4444","06","GEHLEN DINIZ ANDRADE","SUPLENTE","44","PARTIDO REPUBLICANO PROGRESSISTA","PRP","COLIGAÇÃO","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","100000000110","FPA II","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","FPA II",1,"024",14,18333,2944,0,4337,177914,196247,9,1,14988,0,14988,-3537,1.5,0,5
"10","0870462","2010","AC","AC","1010","06","VALDEMIR JANUARIO DE ALMEIDA","SUPLENTE","10","PARTIDO REPUBLICANO BRASILEIRO","PRB","COLIGAÇÃO","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","100000000110","FPA II","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","FPA II",1,"024",14,18333,2530,0,2530,177914,196247,10,1,15402,0,15402,-414,1.29,0,5
"11","0400388","2010","AC","AC","1212","06","JAIRO CASSIANO BARBOSA","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","100000000110","FPA II","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","FPA II",1,"024",14,18333,2405,0,2405,177914,196247,11,1,15527,0,15527,-125,1.23,0,5
"12","0000649","2010","AC","AC","1400","06","MARIA ZILA FROTA BEZERRA DE OLIVEIRA","SUPLENTE","14","PARTIDO TRABALHISTA BRASILEIRO","PTB","COLIGAÇÃO","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","100000000110","FPA II","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","FPA II",1,"024",14,18333,2329,0,2329,177914,196247,12,1,15603,0,15603,-76,1.19,0,5
"13","0397613","2010","AC","AC","4343","06","MARCOS ANTONIO SILVA TORRES","SUPLENTE","43","PARTIDO VERDE","PV","COLIGAÇÃO","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","100000000110","FPA II","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","FPA II",1,"024",14,18333,2147,0,22453,177914,196247,13,2,15785,0,15785,-182,1.09,1,5
"14","0870525","2010","AC","AC","2212","06","FRANCISCO RODSON DOS SANTOS SOUZA","SUPLENTE","22","PARTIDO DA REPÚBLICA","PR","COLIGAÇÃO","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","100000000110","FPA II","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","FPA II",1,"024",14,18333,2049,0,2198,177914,196247,14,1,15883,0,15883,-98,1.04,0,5
"15","0662259","2010","AC","AC","4455","06","SIDNEY DIAS DE OLIVEIRA","SUPLENTE","44","PARTIDO REPUBLICANO PROGRESSISTA","PRP","COLIGAÇÃO","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","100000000110","FPA II","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","FPA II",1,"024",14,18333,1393,0,4337,177914,196247,15,2,16539,0,16539,-656,0.71,0,5
"16","0261186","2010","AC","AC","2727","06","GILSON GOMES DE OLIVEIRA","SUPLENTE","27","PARTIDO SOCIAL DEMOCRATA CRISTÃO","PSDC","COLIGAÇÃO","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","100000000110","FPA II","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","FPA II",1,"024",14,18333,707,0,707,177914,196247,16,1,17225,0,17225,-686,0.36,0,5
"17","0000533","2010","AC","AC","3636","06","HAROLDO ONOFRE DE ANDRADE E SILVA","SUPLENTE","36","PARTIDO TRABALHISTA CRISTÃO","PTC","COLIGAÇÃO","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","100000000110","FPA II","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","FPA II",1,"024",14,18333,526,0,526,177914,196247,17,1,17406,0,17406,-181,0.27,0,5
"18","0000601","2010","AC","AC","1324","06","MARIUSA DE CARVALHO","SUPLENTE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","100000000110","FPA II","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","FPA II",1,"024",14,18333,156,0,74571,177914,196247,18,6,17776,0,17776,-370,0.08,2,5
"19","0391543","2010","AC","AC","2222","06","EDILBERTO AFONSO DE MORAES JUNIOR","SUPLENTE","22","PARTIDO DA REPÚBLICA","PR","COLIGAÇÃO","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","100000000110","FPA II","PC DO B / PDT / PHS / PP / PR / PRB / PRP / PSB / PSDC / PT / PTB / PTC / PTN / PV","FPA II",1,"024",14,18333,149,0,2198,177914,196247,19,2,17783,0,17783,-7,0.08,0,5
"20","0000715","2010","AC","AC","4545","06","MARCIO MIGUEL BITTAR","ELEITO","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","100000000090","LIBERDADE E PRODUZIR PARA EMPREGAR I","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","LIBERDADE E PRODUZIR PARA EMPREGAR I",1,"042",8,14283,52183,0,61746,135596,149879,1,1,-36334,0,36334,NA,34.82,1,3
"21","0000729","2010","AC","AC","1555","06","FLAVIANO FLAVIO BAPTISTA DE MELO","ELEITO","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","COLIGAÇÃO","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","100000000090","LIBERDADE E PRODUZIR PARA EMPREGAR I","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","LIBERDADE E PRODUZIR PARA EMPREGAR I",1,"042",8,14283,36301,0,40921,135596,149879,2,1,-20452,0,20452,-15882,24.22,1,3
"22","0391645","2010","AC","AC","2010","06","ANTONIA LUCILEIA CRUZ RAMOS CAMARA","ELEITO","20","PARTIDO SOCIAL CRISTÃO","PSC","COLIGAÇÃO","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","100000000090","LIBERDADE E PRODUZIR PARA EMPREGAR I","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","LIBERDADE E PRODUZIR PARA EMPREGAR I",1,"042",8,14283,15849,0,16868,135596,149879,3,1,0,1,0,-20452,10.57,1,3
"23","0661743","2010","AC","AC","3333","06","SOLANGE MARIA PINHO PASCOAL","SUPLENTE","33","PARTIDO DA MOBILIZAÇÃO NACIONAL","PMN","COLIGAÇÃO","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","100000000090","LIBERDADE E PRODUZIR PARA EMPREGAR I","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","LIBERDADE E PRODUZIR PARA EMPREGAR I",1,"042",8,14283,10513,0,10745,135596,149879,4,1,5336,0,5336,-5336,7.01,0,3
"24","0391621","2010","AC","AC","1515","06","DEODATO NUNES DE FRANÇA","SUPLENTE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","COLIGAÇÃO","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","100000000090","LIBERDADE E PRODUZIR PARA EMPREGAR I","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","LIBERDADE E PRODUZIR PARA EMPREGAR I",1,"042",8,14283,4620,0,40921,135596,149879,5,2,11229,0,11229,-5893,3.08,1,3
"25","0400831","2010","AC","AC","2323","06","FRANCISCO ALVES VIEIRA","SUPLENTE","23","PARTIDO POPULAR SOCIALISTA","PPS","COLIGAÇÃO","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","100000000090","LIBERDADE E PRODUZIR PARA EMPREGAR I","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","LIBERDADE E PRODUZIR PARA EMPREGAR I",1,"042",8,14283,3378,0,4235,135596,149879,6,1,12471,0,12471,-1242,2.25,0,3
"26","0016394","2010","AC","AC","4569","06","FRANCISCO CARLOS DE OLIVEIRA DE LIMA","SUPLENTE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","100000000090","LIBERDADE E PRODUZIR PARA EMPREGAR I","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","LIBERDADE E PRODUZIR PARA EMPREGAR I",1,"042",8,14283,3377,0,61746,135596,149879,7,2,12472,0,12472,-1,2.25,1,3
"27","0400392","2010","AC","AC","4533","06","RAIMUNDO NONATO DE CASTRO","SUPLENTE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","100000000090","LIBERDADE E PRODUZIR PARA EMPREGAR I","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","LIBERDADE E PRODUZIR PARA EMPREGAR I",1,"042",8,14283,2492,0,61746,135596,149879,8,3,13357,0,13357,-885,1.66,1,3
"28","0015528","2010","AC","AC","4588","06","ELISABETH APARECIDA GARCIA RODRIGUES","SUPLENTE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","100000000090","LIBERDADE E PRODUZIR PARA EMPREGAR I","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","LIBERDADE E PRODUZIR PARA EMPREGAR I",1,"042",8,14283,1357,0,61746,135596,149879,9,4,14492,0,14492,-1135,0.91,1,3
"29","0000495","2010","AC","AC","4580","06","FRANCISCO JOSE BENICIO DIAS","SUPLENTE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","100000000090","LIBERDADE E PRODUZIR PARA EMPREGAR I","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","LIBERDADE E PRODUZIR PARA EMPREGAR I",1,"042",8,14283,1082,0,61746,135596,149879,10,5,14767,0,14767,-275,0.72,1,3
"30","0654301","2010","AC","AC","2555","06","MANOEL PEREIRA DE FREITAS","SUPLENTE","25","DEMOCRATAS","DEM","COLIGAÇÃO","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","100000000090","LIBERDADE E PRODUZIR PARA EMPREGAR I","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","LIBERDADE E PRODUZIR PARA EMPREGAR I",1,"042",8,14283,1081,0,1081,135596,149879,11,1,14768,0,14768,-1,0.72,0,3
"31","0870424","2010","AC","AC","4565","06","JOSE ALVES DE MORAES","SUPLENTE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","100000000090","LIBERDADE E PRODUZIR PARA EMPREGAR I","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","LIBERDADE E PRODUZIR PARA EMPREGAR I",1,"042",8,14283,943,0,61746,135596,149879,12,6,14906,0,14906,-138,0.63,1,3
"32","0016443","2010","AC","AC","2345","06","MAURICIO DINIZ LIMA","SUPLENTE","23","PARTIDO POPULAR SOCIALISTA","PPS","COLIGAÇÃO","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","100000000090","LIBERDADE E PRODUZIR PARA EMPREGAR I","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","LIBERDADE E PRODUZIR PARA EMPREGAR I",1,"042",8,14283,744,0,4235,135596,149879,13,2,15105,0,15105,-199,0.5,0,3
"33","0870459","2010","AC","AC","2009","06","MIGUEL ARCANJO DE SOUZA CARNEIRO","SUPLENTE","20","PARTIDO SOCIAL CRISTÃO","PSC","COLIGAÇÃO","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","100000000090","LIBERDADE E PRODUZIR PARA EMPREGAR I","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","LIBERDADE E PRODUZIR PARA EMPREGAR I",1,"042",8,14283,567,0,16868,135596,149879,14,2,15282,0,15282,-177,0.38,1,3
"34","0662002","2010","AC","AC","2012","06","UAGLA BELMONT ALVES","SUPLENTE","20","PARTIDO SOCIAL CRISTÃO","PSC","COLIGAÇÃO","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","100000000090","LIBERDADE E PRODUZIR PARA EMPREGAR I","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","LIBERDADE E PRODUZIR PARA EMPREGAR I",1,"042",8,14283,452,0,16868,135596,149879,15,3,15397,0,15397,-115,0.3,1,3
"35","0661984","2010","AC","AC","4563","06","EDSON FIRMINO DE PAULA","SUPLENTE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","100000000090","LIBERDADE E PRODUZIR PARA EMPREGAR I","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","LIBERDADE E PRODUZIR PARA EMPREGAR I",1,"042",8,14283,312,0,61746,135596,149879,16,7,15537,0,15537,-140,0.21,1,3
"36","0662461","2010","AC","AC","3345","06","SOZA MARIA ALMEIDA DO NASCIMENTO","SUPLENTE","33","PARTIDO DA MOBILIZAÇÃO NACIONAL","PMN","COLIGAÇÃO","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","100000000090","LIBERDADE E PRODUZIR PARA EMPREGAR I","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","LIBERDADE E PRODUZIR PARA EMPREGAR I",1,"042",8,14283,232,0,10745,135596,149879,17,2,15617,0,15617,-80,0.15,0,3
"37","0870414","2010","AC","AC","2369","06","MARIA DA ROCHA SEVERO","SUPLENTE","23","PARTIDO POPULAR SOCIALISTA","PPS","COLIGAÇÃO","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","100000000090","LIBERDADE E PRODUZIR PARA EMPREGAR I","DEM / PMDB / PMN / PPS / PSC / PSDB / PSL / PT DO B","LIBERDADE E PRODUZIR PARA EMPREGAR I",1,"042",8,14283,113,0,4235,135596,149879,18,3,15736,0,15736,-119,0.08,0,3
"38","0391771","2010","AL","AL","4500","06","RUI SOARES PALMEIRA","ELEITO","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","DEM / PP / PPS / PSB / PSC / PSDB","200000000100","FRENTE PELO BEM DE ALAGOAS","DEM / PP / PPS / PSB / PSC / PSDB","FRENTE PELO BEM DE ALAGOAS",1,"027",6,44867,118363,0,243738,465347,510214,1,1,-33687,0,33687,NA,23.2,1,3
"39","0000741","2010","AL","AL","4040","06","GIVALDO DE SÁ GOUVEIA","ELEITO","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","DEM / PP / PPS / PSB / PSC / PSDB","200000000100","FRENTE PELO BEM DE ALAGOAS","DEM / PP / PPS / PSB / PSC / PSDB","FRENTE PELO BEM DE ALAGOAS",1,"027",6,44867,92268,0,96394,465347,510214,2,1,-7592,0,7592,-26095,18.08,1,3
"40","0000735","2010","AL","AL","1111","06","ARTHUR CESAR PEREIRA DE LIRA","ELEITO","11","PARTIDO PROGRESSISTA","PP","COLIGAÇÃO","DEM / PP / PPS / PSB / PSC / PSDB","200000000100","FRENTE PELO BEM DE ALAGOAS","DEM / PP / PPS / PSB / PSC / PSDB","FRENTE PELO BEM DE ALAGOAS",1,"027",6,44867,84676,0,84788,465347,510214,3,1,0,1,0,-7592,16.6,1,3
"41","0018871","2010","AL","AL","4566","06","ALEXANDRE DE MELO TOLEDO","SUPLENTE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","DEM / PP / PPS / PSB / PSC / PSDB","200000000100","FRENTE PELO BEM DE ALAGOAS","DEM / PP / PPS / PSB / PSC / PSDB","FRENTE PELO BEM DE ALAGOAS",1,"027",6,44867,67372,0,243738,465347,510214,4,2,17304,0,17304,-17304,13.2,1,3
"42","0000796","2010","AL","AL","4555","06","JOÃO CALDAS DA SILVA","SUPLENTE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","DEM / PP / PPS / PSB / PSC / PSDB","200000000100","FRENTE PELO BEM DE ALAGOAS","DEM / PP / PPS / PSB / PSC / PSDB","FRENTE PELO BEM DE ALAGOAS",1,"027",6,44867,51269,0,243738,465347,510214,5,3,33407,0,33407,-16103,10.05,1,3
"43","0016465","2010","AL","AL","2010","06","JORGE VI LAMENHA LINS","SUPLENTE","20","PARTIDO SOCIAL CRISTÃO","PSC","COLIGAÇÃO","DEM / PP / PPS / PSB / PSC / PSDB","200000000100","FRENTE PELO BEM DE ALAGOAS","DEM / PP / PPS / PSB / PSC / PSDB","FRENTE PELO BEM DE ALAGOAS",1,"027",6,44867,20578,0,22322,465347,510214,6,1,64098,0,64098,-30691,4.03,0,3
"44","0870735","2010","AL","AL","2580","06","FABIO RANGEL NUNES DE OLIVEIRA","SUPLENTE","25","DEMOCRATAS","DEM","COLIGAÇÃO","DEM / PP / PPS / PSB / PSC / PSDB","200000000100","FRENTE PELO BEM DE ALAGOAS","DEM / PP / PPS / PSB / PSC / PSDB","FRENTE PELO BEM DE ALAGOAS",1,"027",6,44867,7955,0,17965,465347,510214,7,1,76721,0,76721,-12623,1.56,0,3
"45","0018752","2010","AL","AL","2500","06","HENRIQUETA EVA CARDEAL","SUPLENTE","25","DEMOCRATAS","DEM","COLIGAÇÃO","DEM / PP / PPS / PSB / PSC / PSDB","200000000100","FRENTE PELO BEM DE ALAGOAS","DEM / PP / PPS / PSB / PSC / PSDB","FRENTE PELO BEM DE ALAGOAS",1,"027",6,44867,6154,0,17965,465347,510214,8,2,78522,0,78522,-1801,1.21,0,3
"46","0664327","2010","AL","AL","4545","06","MARCIO FERNANDO LESSA MAGALHÃES","SUPLENTE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","DEM / PP / PPS / PSB / PSC / PSDB","200000000100","FRENTE PELO BEM DE ALAGOAS","DEM / PP / PPS / PSB / PSC / PSDB","FRENTE PELO BEM DE ALAGOAS",1,"027",6,44867,3815,0,243738,465347,510214,9,4,80861,0,80861,-2339,0.75,1,3
"47","0019258","2010","AL","AL","2525","06","FERNANDO JOSE REZENDE DE BARROS","SUPLENTE","25","DEMOCRATAS","DEM","COLIGAÇÃO","DEM / PP / PPS / PSB / PSC / PSDB","200000000100","FRENTE PELO BEM DE ALAGOAS","DEM / PP / PPS / PSB / PSC / PSDB","FRENTE PELO BEM DE ALAGOAS",1,"027",6,44867,3399,0,17965,465347,510214,10,3,81277,0,81277,-416,0.67,0,3
"48","0870603","2010","AL","AL","4567","06","JAMISON RODRIGUES DA SILVA","SUPLENTE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","DEM / PP / PPS / PSB / PSC / PSDB","200000000100","FRENTE PELO BEM DE ALAGOAS","DEM / PP / PPS / PSB / PSC / PSDB","FRENTE PELO BEM DE ALAGOAS",1,"027",6,44867,2919,0,243738,465347,510214,11,5,81757,0,81757,-480,0.57,1,3
"49","0391819","2010","AL","AL","4088","06","VANDEVAL ALVES DE LIMA","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","DEM / PP / PPS / PSB / PSC / PSDB","200000000100","FRENTE PELO BEM DE ALAGOAS","DEM / PP / PPS / PSB / PSC / PSDB","FRENTE PELO BEM DE ALAGOAS",1,"027",6,44867,1700,0,96394,465347,510214,12,2,82976,0,82976,-1219,0.33,1,3
"50","0391827","2010","AL","AL","4004","06","ARANILDO DE VASCONCELOS ELISIÁRIO","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","DEM / PP / PPS / PSB / PSC / PSDB","200000000100","FRENTE PELO BEM DE ALAGOAS","DEM / PP / PPS / PSB / PSC / PSDB","FRENTE PELO BEM DE ALAGOAS",1,"027",6,44867,1223,0,96394,465347,510214,13,3,83453,0,83453,-477,0.24,1,3
"51","0000797","2010","AL","AL","4000","06","VERALDINO APOLINÁRIO DOS SANTOS","SUPLENTE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","DEM / PP / PPS / PSB / PSC / PSDB","200000000100","FRENTE PELO BEM DE ALAGOAS","DEM / PP / PPS / PSB / PSC / PSDB","FRENTE PELO BEM DE ALAGOAS",1,"027",6,44867,1203,0,96394,465347,510214,14,4,83473,0,83473,-20,0.24,1,3
"52","0018205","2010","AL","AL","2522","06","IVAN GALDINO DA SILVA","SUPLENTE","25","DEMOCRATAS","DEM","COLIGAÇÃO","DEM / PP / PPS / PSB / PSC / PSDB","200000000100","FRENTE PELO BEM DE ALAGOAS","DEM / PP / PPS / PSB / PSC / PSDB","FRENTE PELO BEM DE ALAGOAS",1,"027",6,44867,457,0,17965,465347,510214,15,4,84219,0,84219,-746,0.09,0,3
