"","ID_CEPESP","ANO_ELEICAO","SIGLA_UE","UF","NUMERO_CANDIDATO","CODIGO_CARGO","NOME_CANDIDATO","DESC_SIT_TOT_TURNO","NUMERO_PARTIDO","NOME_PARTIDO","SIGLA_PARTIDO","TIPO_LEGENDA","COMPOSICAO_LEGENDA","SEQUENCIA_COLIGACAO","NOME_COLIGACAO","COMPOSICAO_COLIGACAO","IDENTIFICADOR_LEGENDA","COLIGACAO","ID_LEGENDA","NUM_PARTIDOS_COLIGACAO","TOTAL_VOTOS_LEGENDA","TOTAL_VOTOS_NOMINAIS","TOTAL_VOTOS_LEGENDA_PARTIDO_ISOLADO","TOTAL_VOTOS_PARTIDO","TOTAL_NOMINAIS_LEGENDA","TOTAL_VOTOS_LISTA","RANK_LISTA","RANK_PARTIDO","DISTANCIA_PARA_ULTIMO_ELEITO_EM_VOTOS","ULTIMO_ELEITO","DISTANCIA_ABSOLUTA_PARA_ULTIMO_ELEITO_EM_VOTOS","DISTANCIA_EM_VOTOS_PARA_N_MENOS_UM","SHARE_CANDIDATO_LISTA","N_CADEIRAS_GANHAS_PARTIDO","N_CADEIRAS_GANHAS_COLIGACAO"
"11","0000479","2014","AC","AC","4500","06","JOSÉ VIEIRA DE FARIAS","SUPLENTE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","PP / PMDB / PSC / PR / PPS / PTC / PSDB / PSD / PT DO B / SD","100000000360","ALIANÇA POR UM ACRE MELHOR I - FEDERAL","PP / PMDB / PSC / PR / PPS / PTC / PSDB / PSD / PT DO B / SD","ALIANÇA POR UM ACRE MELHOR I - FEDERAL",1,"013",10,11955,4104,0,33239,151845,163800,11,3,14268,0,14268,-414,2.51,1,3
"12","0391621","2014","AC","AC","2323","06","DEODATO NUNES DE FRANÇA","SUPLENTE","23","PARTIDO POPULAR SOCIALISTA","PPS","COLIGAÇÃO","PP / PMDB / PSC / PR / PPS / PTC / PSDB / PSD / PT DO B / SD","100000000360","ALIANÇA POR UM ACRE MELHOR I - FEDERAL","PP / PMDB / PSC / PR / PPS / PTC / PSDB / PSD / PT DO B / SD","ALIANÇA POR UM ACRE MELHOR I - FEDERAL",1,"013",10,11955,3487,0,3487,151845,163800,12,1,14885,0,14885,-617,2.13,0,3
"13","1166791","2014","AC","AC","1111","06","LEILANE RIBEIRO DE OLIVEIRA","SUPLENTE","11","PARTIDO PROGRESSISTA","PP","COLIGAÇÃO","PP / PMDB / PSC / PR / PPS / PTC / PSDB / PSD / PT DO B / SD","100000000360","ALIANÇA POR UM ACRE MELHOR I - FEDERAL","PP / PMDB / PSC / PR / PPS / PTC / PSDB / PSD / PT DO B / SD","ALIANÇA POR UM ACRE MELHOR I - FEDERAL",1,"013",10,11955,2866,0,25929,151845,163800,13,3,15506,0,15506,-621,1.75,0,3
"14","1166756","2014","AC","AC","1123","06","JOSÉ RIBAMAR COSTA","SUPLENTE","11","PARTIDO PROGRESSISTA","PP","COLIGAÇÃO","PP / PMDB / PSC / PR / PPS / PTC / PSDB / PSD / PT DO B / SD","100000000360","ALIANÇA POR UM ACRE MELHOR I - FEDERAL","PP / PMDB / PSC / PR / PPS / PTC / PSDB / PSD / PT DO B / SD","ALIANÇA POR UM ACRE MELHOR I - FEDERAL",1,"013",10,11955,2354,0,25929,151845,163800,14,4,16018,0,16018,-512,1.44,0,3
"15","0662103","2014","AC","AC","7070","06","FRANCISCO CARLOS OLIVEIRA DA CRUZ","SUPLENTE","70","PARTIDO TRABALHISTA DO BRASIL","PT DO B","COLIGAÇÃO","PP / PMDB / PSC / PR / PPS / PTC / PSDB / PSD / PT DO B / SD","100000000360","ALIANÇA POR UM ACRE MELHOR I - FEDERAL","PP / PMDB / PSC / PR / PPS / PTC / PSDB / PSD / PT DO B / SD","ALIANÇA POR UM ACRE MELHOR I - FEDERAL",1,"013",10,11955,1154,0,1499,151845,163800,15,1,17218,0,17218,-1200,0.7,0,3
"16","0400910","2014","AC","AC","5524","06","RUY MEDEIROS DE ARAÚJO BIRICO","SUPLENTE","55","PARTIDO SOCIAL DEMOCRÁTICO","PSD","COLIGAÇÃO","PP / PMDB / PSC / PR / PPS / PTC / PSDB / PSD / PT DO B / SD","100000000360","ALIANÇA POR UM ACRE MELHOR I - FEDERAL","PP / PMDB / PSC / PR / PPS / PTC / PSDB / PSD / PT DO B / SD","ALIANÇA POR UM ACRE MELHOR I - FEDERAL",1,"013",10,11955,956,0,18706,151845,163800,16,2,17416,0,17416,-198,0.58,0,3
"17","1166818","2014","AC","AC","4510","06","FRANCISCO NAZARENO DA SILVA","SUPLENTE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","PP / PMDB / PSC / PR / PPS / PTC / PSDB / PSD / PT DO B / SD","100000000360","ALIANÇA POR UM ACRE MELHOR I - FEDERAL","PP / PMDB / PSC / PR / PPS / PTC / PSDB / PSD / PT DO B / SD","ALIANÇA POR UM ACRE MELHOR I - FEDERAL",1,"013",10,11955,924,0,33239,151845,163800,17,4,17448,0,17448,-32,0.56,1,3
"18","0662184","2014","AC","AC","7088","06","MIRACY BEZERRA DOS SANTOS","SUPLENTE","70","PARTIDO TRABALHISTA DO BRASIL","PT DO B","COLIGAÇÃO","PP / PMDB / PSC / PR / PPS / PTC / PSDB / PSD / PT DO B / SD","100000000360","ALIANÇA POR UM ACRE MELHOR I - FEDERAL","PP / PMDB / PSC / PR / PPS / PTC / PSDB / PSD / PT DO B / SD","ALIANÇA POR UM ACRE MELHOR I - FEDERAL",1,"013",10,11955,345,0,1499,151845,163800,18,2,18027,0,18027,-579,0.21,0,3
"19","0654300","2014","AC","AC","5500","06","MARIA NAZARE PEREIRA LIMA DE CARVALHO","SUPLENTE","55","PARTIDO SOCIAL DEMOCRÁTICO","PSD","COLIGAÇÃO","PP / PMDB / PSC / PR / PPS / PTC / PSDB / PSD / PT DO B / SD","100000000360","ALIANÇA POR UM ACRE MELHOR I - FEDERAL","PP / PMDB / PSC / PR / PPS / PTC / PSDB / PSD / PT DO B / SD","ALIANÇA POR UM ACRE MELHOR I - FEDERAL",1,"013",10,11955,245,0,18706,151845,163800,19,3,18127,0,18127,-100,0.15,0,3
"20","0400770","2014","AC","AC","4554","06","LUIZETE SILVA E SILVA","SUPLENTE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","PP / PMDB / PSC / PR / PPS / PTC / PSDB / PSD / PT DO B / SD","100000000360","ALIANÇA POR UM ACRE MELHOR I - FEDERAL","PP / PMDB / PSC / PR / PPS / PTC / PSDB / PSD / PT DO B / SD","ALIANÇA POR UM ACRE MELHOR I - FEDERAL",1,"013",10,11955,227,0,33239,151845,163800,20,5,18145,0,18145,-18,0.14,1,3
"21","0015589","2014","AC","AC","1101","06","CLAUDENOR MAGALHÃES SANTANA DE SOUZA","SUPLENTE","11","PARTIDO PROGRESSISTA","PP","COLIGAÇÃO","PP / PMDB / PSC / PR / PPS / PTC / PSDB / PSD / PT DO B / SD","100000000360","ALIANÇA POR UM ACRE MELHOR I - FEDERAL","PP / PMDB / PSC / PR / PPS / PTC / PSDB / PSD / PT DO B / SD","ALIANÇA POR UM ACRE MELHOR I - FEDERAL",1,"013",10,11955,206,0,25929,151845,163800,21,5,18166,0,18166,-21,0.13,0,3
"22","1166787","2014","AC","AC","5555","06","JOSE AUGUSTO BATISTA DE AGUIAR","SUPLENTE","55","PARTIDO SOCIAL DEMOCRÁTICO","PSD","COLIGAÇÃO","PP / PMDB / PSC / PR / PPS / PTC / PSDB / PSD / PT DO B / SD","100000000360","ALIANÇA POR UM ACRE MELHOR I - FEDERAL","PP / PMDB / PSC / PR / PPS / PTC / PSDB / PSD / PT DO B / SD","ALIANÇA POR UM ACRE MELHOR I - FEDERAL",1,"013",10,11955,205,0,18706,151845,163800,22,4,18167,0,18167,-1,0.13,0,3
"23","0391496","2014","AC","AC","1112","06","JOSÉ EDMAR RONIVON SANTIAGO DE MELO","SUPLENTE","11","PARTIDO PROGRESSISTA","PP","COLIGAÇÃO","PP / PMDB / PSC / PR / PPS / PTC / PSDB / PSD / PT DO B / SD","100000000360","ALIANÇA POR UM ACRE MELHOR I - FEDERAL","PP / PMDB / PSC / PR / PPS / PTC / PSDB / PSD / PT DO B / SD","ALIANÇA POR UM ACRE MELHOR I - FEDERAL",1,"013",10,11955,186,0,25929,151845,163800,23,6,18186,0,18186,-19,0.11,0,3
"24","0016276","2014","AC","AC","1314","06","RAIMUNDO ANGELIM VASCONCELOS","ELEITO POR QP","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","100000000270","FRENTE POPULAR DO ACRE II","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","FRENTE POPULAR DO ACRE II",1,"043",14,16226,39844,0,92331,189107,205333,1,1,-21941,0,21941,NA,19.4,3,5
"25","0000489","2014","AC","AC","4040","06","CARLOS CESAR CORREIA DE MESSIAS","ELEITO POR QP","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","100000000270","FRENTE POPULAR DO ACRE II","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","FRENTE POPULAR DO ACRE II",1,"043",14,16226,26448,0,26448,189107,205333,2,1,-8545,0,8545,-13396,12.88,1,5
"26","0654236","2014","AC","AC","1331","06","LEONARDO CUNHA DE BRITO","ELEITO POR QP","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","100000000270","FRENTE POPULAR DO ACRE II","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","FRENTE POPULAR DO ACRE II",1,"043",14,16226,20876,0,92331,189107,205333,3,2,-2973,0,2973,-5572,10.17,3,5
"27","0000581","2014","AC","AC","1313","06","SEBASTIÃO SIBÁ MACHADO OLIVEIRA","ELEITO POR QP","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","100000000270","FRENTE POPULAR DO ACRE II","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","FRENTE POPULAR DO ACRE II",1,"043",14,16226,18395,0,92331,189107,205333,4,3,-492,0,492,-2481,8.96,3,5
"28","1166906","2014","AC","AC","1012","06","ALAN RICK MIRANDA","ELEITO POR MÉDIA","10","PARTIDO REPUBLICANO BRASILEIRO","PRB","COLIGAÇÃO","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","100000000270","FRENTE POPULAR DO ACRE II","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","FRENTE POPULAR DO ACRE II",1,"043",14,16226,17903,0,17903,189107,205333,5,1,0,1,0,-492,8.72,1,5
"29","0015342","2014","AC","AC","6513","06","MOISES DINIZ LIMA","SUPLENTE","65","PARTIDO COMUNISTA DO BRASIL","PC DO B","COLIGAÇÃO","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","100000000270","FRENTE POPULAR DO ACRE II","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","FRENTE POPULAR DO ACRE II",1,"043",14,16226,13738,0,13738,189107,205333,6,1,4165,0,4165,-4165,6.69,0,5
"30","0391602","2014","AC","AC","1212","06","JOSÉ LUIS SCHAFER","SUPLENTE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","COLIGAÇÃO","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","100000000270","FRENTE POPULAR DO ACRE II","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","FRENTE POPULAR DO ACRE II",1,"043",14,16226,11397,0,11397,189107,205333,7,1,6506,0,6506,-2341,5.55,0,5
"31","0000562","2014","AC","AC","4444","06","RAIMUNDO VAZ DE AZEVEDO","SUPLENTE","44","PARTIDO REPUBLICANO PROGRESSISTA","PRP","COLIGAÇÃO","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","100000000270","FRENTE POPULAR DO ACRE II","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","FRENTE POPULAR DO ACRE II",1,"043",14,16226,11229,0,11229,189107,205333,8,1,6674,0,6674,-168,5.47,0,5
"32","0870528","2014","AC","AC","1333","06","IDESIO LUIS FRANKE","SUPLENTE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","100000000270","FRENTE POPULAR DO ACRE II","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","FRENTE POPULAR DO ACRE II",1,"043",14,16226,9896,0,92331,189107,205333,9,4,8007,0,8007,-1333,4.82,3,5
"33","0015490","2014","AC","AC","3131","06","FRANCE SPYM PINTRO SOSTER","SUPLENTE","31","PARTIDO HUMANISTA DA SOLIDARIEDADE","PHS","COLIGAÇÃO","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","100000000270","FRENTE POPULAR DO ACRE II","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","FRENTE POPULAR DO ACRE II",1,"043",14,16226,5871,0,5871,189107,205333,10,1,12032,0,12032,-4025,2.86,0,5
"34","0000451","2014","AC","AC","1400","06","REGINA AMELIA D ALENCAR LINO","SUPLENTE","14","PARTIDO TRABALHISTA BRASILEIRO","PTB","COLIGAÇÃO","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","100000000270","FRENTE POPULAR DO ACRE II","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","FRENTE POPULAR DO ACRE II",1,"043",14,16226,3842,0,3842,189107,205333,11,1,14061,0,14061,-2029,1.87,0,5
"35","0000570","2014","AC","AC","2727","06","JOSE AFONSO VASCONCELOS FERNADES","SUPLENTE","27","PARTIDO SOCIAL DEMOCRATA CRISTÃO","PSDC","COLIGAÇÃO","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","100000000270","FRENTE POPULAR DO ACRE II","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","FRENTE POPULAR DO ACRE II",1,"043",14,16226,3343,0,3343,189107,205333,12,1,14560,0,14560,-499,1.63,0,5
"36","0654256","2014","AC","AC","9090","06","RAMAO VIEIRA DE OLIVEIRA","SUPLENTE","90","PARTIDO REPUBLICANO DA ORDEM SOCIAL","PROS","COLIGAÇÃO","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","100000000270","FRENTE POPULAR DO ACRE II","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","FRENTE POPULAR DO ACRE II",1,"043",14,16226,1994,0,1994,189107,205333,13,1,15909,0,15909,-1349,0.97,0,5
"37","0870516","2014","AC","AC","1321","06","ROSELI COSTA","SUPLENTE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","100000000270","FRENTE POPULAR DO ACRE II","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","FRENTE POPULAR DO ACRE II",1,"043",14,16226,1913,0,92331,189107,205333,14,5,15990,0,15990,-81,0.93,3,5
"38","1166766","2014","AC","AC","1310","06","MARCELO FEITOSA DE ARAÚJO","SUPLENTE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","100000000270","FRENTE POPULAR DO ACRE II","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","FRENTE POPULAR DO ACRE II",1,"043",14,16226,1025,0,92331,189107,205333,15,6,16878,0,16878,-888,0.5,3,5
"39","0654286","2014","AC","AC","1919","06","JUAREZ PEDROSA CAVALCANTE","SUPLENTE","19","PARTIDO TRABALHISTA NACIONAL","PTN","COLIGAÇÃO","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","100000000270","FRENTE POPULAR DO ACRE II","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","FRENTE POPULAR DO ACRE II",1,"043",14,16226,515,0,515,189107,205333,16,1,17388,0,17388,-510,0.25,0,5
"40","1166867","2014","AC","AC","5432","06","KENNY ROBERT FONSECA VASCONCELOS","SUPLENTE","54","PARTIDO PÁTRIA LIVRE","PPL","COLIGAÇÃO","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","100000000270","FRENTE POPULAR DO ACRE II","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","FRENTE POPULAR DO ACRE II",1,"043",14,16226,254,0,491,189107,205333,17,1,17649,0,17649,-261,0.12,0,5
"41","1166822","2014","AC","AC","5431","06","MARIO SERGIO MOURA DA SILVA","SUPLENTE","54","PARTIDO PÁTRIA LIVRE","PPL","COLIGAÇÃO","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","100000000270","FRENTE POPULAR DO ACRE II","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","FRENTE POPULAR DO ACRE II",1,"043",14,16226,237,0,491,189107,205333,18,2,17666,0,17666,-17,0.12,0,5
"42","1166847","2014","AC","AC","1311","06","LENILDA DE SOUSA QUEIROZ","SUPLENTE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","100000000270","FRENTE POPULAR DO ACRE II","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","FRENTE POPULAR DO ACRE II",1,"043",14,16226,139,0,92331,189107,205333,19,7,17764,0,17764,-98,0.07,3,5
"43","1167049","2014","AC","AC","1365","06","AURINETE DE OLIVEIRA SILVA","SUPLENTE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","100000000270","FRENTE POPULAR DO ACRE II","PT / PATRIOTA / PROS / PDT / PTB / PSL / PTN / PSDC / PHS / PSB / PRP / PPL / PRB / PC DO B","FRENTE POPULAR DO ACRE II",1,"043",14,16226,135,0,92331,189107,205333,20,8,17768,0,17768,-4,0.07,3,5
