"","UF","ID_LEGENDA","ID_CEPESP","ANO_ELEICAO","SIGLA_UE","NUMERO_CANDIDATO","CODIGO_CARGO","NOME_CANDIDATO","DES_SITUACAO_CANDIDATURA","COD_SIT_TOT_TURNO","DESC_SIT_TOT_TURNO","COD_SITUACAO_CANDIDATO_TOT","DES_SITUACAO_CANDIDATO_TOT","NUMERO_PARTIDO","NOME_PARTIDO","SIGLA_PARTIDO","TIPO_LEGENDA","CODIGO_LEGENDA","SIGLA_LEGENDA","COMPOSICAO_LEGENDA","SEQUENCIA_COLIGACAO","NOME_COLIGACAO","COMPOSICAO_COLIGACAO","QTDE_VOTOS","QTDE_VOTO_NOMINAL","QTDE_VOTO_LEGENDA","IDENTIFICADOR_LEGENDA","COLIGACAO","NUM_PARTIDOS_COLIGACAO","TOTAL_VOTOS_LEGENDA","TOTAL_VOTOS_NOMINAIS","TOTAL_VOTOS_LEGENDA_PARTIDO_ISOLADO","TOTAL_VOTOS_PARTIDO","TOTAL_NOMINAIS_LEGENDA","TOTAL_VOTOS_LISTA","RANK_LISTA","RANK_PARTIDO","DISTANCIA_PARA_ULTIMO_ELEITO_EM_VOTOS","ULTIMO_ELEITO","DISTANCIA_EM_VOTOS_PARA_N_MENOS_UM_LISTA","DISTANCIA_EM_VOTOS_PARA_N_MENOS_UM_PARTIDO","SHARE_CANDIDATO_LISTA","DISTANCIA_ABSOLUTA_PARA_N_MENOS_UM_LISTA","DISTANCIA_ABSOLUTA_PARA_N_MENOS_UM_PARTIDO","QUEBRA_MAXIMA_LISTA","QUEBRA_MAXIMA_PARTIDO","N_COMPETIDORES_LISTA","N_COMPETIDORES_PARTIDO","N_TOTAL_COMPETIDORES_DISTRITO"
"1","AC","020","0000470","2022","AC","4500","06","MINORU MARTINS KINPARA","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","FEDERAÇÃO","10001685192","#NE","PSDB/CIDADANIA","100016851920","#NULO","PSDB/CIDADANIA","16","16","0","PSDB/CIDADANIA",1,2,0,19077,0,32696,4796318,4796318,1,1,-18958,0,NA,NA,0.4,NA,NA,NA,NA,9,7,134
"2","AC","020","1462949","2022","AC","2345","06","CARLOS LEANDRO DA COSTA SOUSA","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","23","CIDADANIA","CIDADANIA","FEDERAÇÃO","10001685192","#NE","PSDB/CIDADANIA","100016851920","#NULO","PSDB/CIDADANIA","15","15","0","PSDB/CIDADANIA",1,2,0,273,0,392,4796318,4796318,7,1,-154,0,-336,-18804,0.01,336,18804,0,1,9,2,134
"3","AC","020","1800371","2022","AC","4555","06","LANNA CARMEN VAZ DE ARAUJO","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","FEDERAÇÃO","10001685192","#NE","PSDB/CIDADANIA","100016851920","#NULO","PSDB/CIDADANIA","1","1","0","PSDB/CIDADANIA",1,2,0,4711,0,32696,4796318,4796318,2,2,-4592,0,-14366,4438,0.1,14366,4438,1,1,9,7,134
"4","AC","020","1476772","2022","AC","2323","06","MARIA ODETE OLIVEIRA DA CONCEIÇÃO SAMPAIO","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","23","CIDADANIA","CIDADANIA","FEDERAÇÃO","10001685192","#NE","PSDB/CIDADANIA","100016851920","#NULO","PSDB/CIDADANIA","2","2","0","PSDB/CIDADANIA",1,2,0,119,0,392,4796318,4796318,9,2,0,1,-134,-4592,0,134,4592,0,0,9,2,134
"5","AC","020","0000571","2022","AC","4511","06","NORMANDO RODRIGUES SALES","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","FEDERAÇÃO","10001685192","#NE","PSDB/CIDADANIA","100016851920","#NULO","PSDB/CIDADANIA","2","2","0","PSDB/CIDADANIA",1,2,0,3887,0,32696,4796318,4796318,3,3,-3768,0,-824,3768,0.08,824,3768,0,0,9,7,134
"6","AC","020","0000629","2022","AC","4545","06","SÉRGIO SEBASTIÃO DE BARROS","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","FEDERAÇÃO","10001685192","#NE","PSDB/CIDADANIA","100016851920","#NULO","PSDB/CIDADANIA","1","1","0","PSDB/CIDADANIA",1,2,0,3491,0,32696,4796318,4796318,4,4,-3372,0,-396,-396,0.07,396,396,0,0,9,7,134
"7","AC","020","1800347","2022","AC","4522","06","JOÃO RICARDO PERES LEORNE","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","FEDERAÇÃO","10001685192","#NE","PSDB/CIDADANIA","100016851920","#NULO","PSDB/CIDADANIA","1","1","0","PSDB/CIDADANIA",1,2,0,668,0,32696,4796318,4796318,5,5,-549,0,-2823,-2823,0.01,2823,2823,0,0,9,7,134
"8","AC","020","1178423","2022","AC","4533","06","JOSÉ MANOEL DOS SANTOS","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","FEDERAÇÃO","10001685192","#NE","PSDB/CIDADANIA","100016851920","#NULO","PSDB/CIDADANIA","1","1","0","PSDB/CIDADANIA",1,2,0,609,0,32696,4796318,4796318,6,6,-490,0,-59,-59,0.01,59,59,0,0,9,7,134
"9","AC","020","1476825","2022","AC","4515","06","MARCIA MARIA SOUZA DA SILVA","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","FEDERAÇÃO","10001685192","#NE","PSDB/CIDADANIA","100016851920","#NULO","PSDB/CIDADANIA","1","1","0","PSDB/CIDADANIA",1,2,0,253,0,32696,4796318,4796318,8,7,-134,0,-20,-356,0.01,20,356,0,0,9,7,134
"10","AC","021","1800397","2022","AC","1818","06","NINAWA INU PEREIRA NUNES HUNI KUI","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","18","REDE SUSTENTABILIDADE","REDE","FEDERAÇÃO","10001680825","#NE","PSOL/REDE","100016808250","#NULO","PSOL/REDE","1","1","0","PSOL/REDE",1,2,0,2794,0,2901,4551597,4551597,1,1,-2761,0,NA,NA,0.06,NA,NA,NA,NA,9,2,134
"11","AC","021","1800394","2022","AC","5012","06","WILLIAN DOS SANTOS FRANCA","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","50","PARTIDO SOCIALISMO E LIBERDADE","PSOL","FEDERAÇÃO","10001680825","#NE","PSOL/REDE","100016808250","#NULO","PSOL/REDE","4","4","0","PSOL/REDE",1,2,0,217,0,869,4551597,4551597,2,1,-184,0,-2577,-2577,0,2577,2577,1,1,9,7,134
"12","AC","021","1800286","2022","AC","5020","06","ROGÉRIO DA SILVA E SILVA","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","50","PARTIDO SOCIALISMO E LIBERDADE","PSOL","FEDERAÇÃO","10001680825","#NE","PSOL/REDE","100016808250","#NULO","PSOL/REDE","2","2","0","PSOL/REDE",1,2,0,176,0,869,4551597,4551597,3,2,-143,0,-41,-41,0,41,41,0,0,9,7,134
"13","AC","021","1178198","2022","AC","1800","06","IUNA BARROS CHAVES","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","18","REDE SUSTENTABILIDADE","REDE","FEDERAÇÃO","10001680825","#NE","PSOL/REDE","100016808250","#NULO","PSOL/REDE","1","1","0","PSOL/REDE",1,2,0,107,0,2901,4551597,4551597,7,2,-74,0,-7,-69,0,7,69,0,1,9,2,134
"14","AC","021","1800269","2022","AC","5055","06","MARIA NILDA ROSA SAUL","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","50","PARTIDO SOCIALISMO E LIBERDADE","PSOL","FEDERAÇÃO","10001680825","#NE","PSOL/REDE","100016808250","#NULO","PSOL/REDE","1","1","0","PSOL/REDE",1,2,0,175,0,869,4551597,4551597,4,3,-142,0,-1,68,0,1,68,0,0,9,7,134
"15","AC","021","0661888","2022","AC","5011","06","JOSE DE SOUZA ROCHA","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","50","PARTIDO SOCIALISMO E LIBERDADE","PSOL","FEDERAÇÃO","10001680825","#NE","PSOL/REDE","100016808250","#NULO","PSOL/REDE","1","1","0","PSOL/REDE",1,2,0,120,0,869,4551597,4551597,5,4,-87,0,-55,-55,0,55,55,0,0,9,7,134
"16","AC","021","1800370","2022","AC","5022","06","MARIA CRISTINA LIMA CARUTA","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","50","PARTIDO SOCIALISMO E LIBERDADE","PSOL","FEDERAÇÃO","10001680825","#NE","PSOL/REDE","100016808250","#NULO","PSOL/REDE","1","1","0","PSOL/REDE",1,2,0,114,0,869,4551597,4551597,6,5,-81,0,-6,-6,0,6,6,0,0,9,7,134
"17","AC","023","0015578","2022","AC","6513","06","MARIA PERPETUA DE ALMEIDA","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","65","PARTIDO COMUNISTA DO BRASIL","PC DO B","FEDERAÇÃO","10001681678","#NE","PT/PC DO B/PV","100016816780","#NULO","PT/PC DO B/PV","1","1","0","PT/PC DO B/PV",1,3,0,14914,0,15054,13993814,13993814,1,1,-14825,0,NA,NA,0.11,NA,NA,NA,NA,9,2,134
"18","AC","023","0654236","2022","AC","1331","06","LEONARDO CUNHA DE BRITO","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","13","PARTIDO DOS TRABALHADORES","PT","FEDERAÇÃO","10001681678","#NE","PT/PC DO B/PV","100016816780","#NULO","PT/PC DO B/PV","2","2","0","PT/PC DO B/PV",1,3,0,12304,0,18602,13993814,13993814,2,1,-12215,0,-2610,-2610,0.09,2610,2610,0,1,9,5,134
"19","AC","023","0016375","2022","AC","4343","06","CLAUDIO EZEQUIEL PASSAMANI","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","43","PARTIDO VERDE","PV","FEDERAÇÃO","10001681678","#NE","PT/PC DO B/PV","100016816780","#NULO","PT/PC DO B/PV","2","2","0","PT/PC DO B/PV",1,3,0,1941,0,2030,13993814,13993814,4,1,-1852,0,-1952,-10363,0.01,1952,10363,0,1,9,2,134
"20","AC","023","0000460","2022","AC","1313","06","FRANCIMAR FERNANDES DE ALBUQUERQUE","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","13","PARTIDO DOS TRABALHADORES","PT","FEDERAÇÃO","10001681678","#NE","PT/PC DO B/PV","100016816780","#NULO","PT/PC DO B/PV","2","2","0","PT/PC DO B/PV",1,3,0,3893,0,18602,13993814,13993814,3,2,-3804,0,-8411,1952,0.03,8411,1952,1,0,9,5,134
"21","AC","023","1476350","2022","AC","6565","06","JOSÉ NUNES DA CRUZ","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","65","PARTIDO COMUNISTA DO BRASIL","PC DO B","FEDERAÇÃO","10001681678","#NE","PT/PC DO B/PV","100016816780","#NULO","PT/PC DO B/PV","1","1","0","PT/PC DO B/PV",1,3,0,140,0,15054,13993814,13993814,8,2,-51,0,-324,-3753,0,324,3753,0,1,9,2,134
"22","AC","023","1177274","2022","AC","4333","06","MAURA MARIA DE AQUINO PENHA","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","43","PARTIDO VERDE","PV","FEDERAÇÃO","10001681678","#NE","PT/PC DO B/PV","100016816780","#NULO","PT/PC DO B/PV","1","1","0","PT/PC DO B/PV",1,3,0,89,0,2030,13993814,13993814,9,2,0,1,-51,-51,0,51,51,0,0,9,2,134
"23","AC","023","1166752","2022","AC","1312","06","HENRY ANTÔNIO SILVA NOGUEIRA","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","13","PARTIDO DOS TRABALHADORES","PT","FEDERAÇÃO","10001681678","#NE","PT/PC DO B/PV","100016816780","#NULO","PT/PC DO B/PV","7","7","0","PT/PC DO B/PV",1,3,0,1042,0,18602,13993814,13993814,5,3,-953,0,-899,953,0.01,899,953,0,0,9,5,134
"24","AC","023","0659592","2022","AC","1300","06","MARIA SANTIAGO DE LIMA","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","13","PARTIDO DOS TRABALHADORES","PT","FEDERAÇÃO","10001681678","#NE","PT/PC DO B/PV","100016816780","#NULO","PT/PC DO B/PV","2","2","0","PT/PC DO B/PV",1,3,0,899,0,18602,13993814,13993814,6,4,-810,0,-143,-143,0.01,143,143,0,0,9,5,134
"25","AC","023","1177982","2022","AC","1314","06","IRENÍ HERCULANO UCHÔA MOURA","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","13","PARTIDO DOS TRABALHADORES","PT","FEDERAÇÃO","10001681678","#NE","PT/PC DO B/PV","100016816780","#NULO","PT/PC DO B/PV","1","1","0","PT/PC DO B/PV",1,3,0,464,0,18602,13993814,13993814,7,5,-375,0,-435,-435,0,435,435,0,0,9,5,134
"26","AC","10","0391645","2022","AC","1000","06","ANTÔNIA LUCILEIA CRUZ RAMOS CAMARA","DEFERIDO","2","ELEITO POR QP","2","DEFERIDO","10","REPUBLICANOS","REPUBLICANOS","PARTIDO ISOLADO","10001682203","#NE","REPUBLICANOS","100016822030","#NULO","REPUBLICANOS","8","8","0","REPUBLICANOS",0,1,0,16280,1442,57575,7504084,7504084,1,1,-16190,0,NA,NA,0.22,NA,NA,NA,NA,7,7,134
"27","AC","10","1166970","2022","AC","1010","06","ROBERTO DUARTE JUNIOR","DEFERIDO","3","ELEITO POR MÉDIA","2","DEFERIDO","10","REPUBLICANOS","REPUBLICANOS","PARTIDO ISOLADO","10001682203","#NE","REPUBLICANOS","100016822030","#NULO","REPUBLICANOS","2","2","0","REPUBLICANOS",0,1,0,14522,1442,57575,7504084,7504084,2,2,-14432,0,-1758,-1758,0.19,1758,1758,0,0,7,7,134
"28","AC","10","1800395","2022","AC","1080","06","GERALDO ISRAEL MILANI DE NOGUEIRA","DEFERIDO","5","SUPLENTE","2","DEFERIDO","10","REPUBLICANOS","REPUBLICANOS","PARTIDO ISOLADO","10001682203","#NE","REPUBLICANOS","100016822030","#NULO","REPUBLICANOS","3","3","0","REPUBLICANOS",0,1,0,13464,1442,57575,7504084,7504084,3,3,-13374,0,-1058,-1058,0.18,1058,1058,0,0,7,7,134
"29","AC","10","1800465","2022","AC","1022","06","KEILIANE NUNES DE MELO CORDEIRO","DEFERIDO","5","SUPLENTE","2","DEFERIDO","10","REPUBLICANOS","REPUBLICANOS","PARTIDO ISOLADO","10001682203","#NE","REPUBLICANOS","100016822030","#NULO","REPUBLICANOS","7","7","0","REPUBLICANOS",0,1,0,10092,1442,57575,7504084,7504084,4,4,-10002,0,-3372,-3372,0.13,3372,3372,0,0,7,7,134
"30","AC","10","1463150","2022","AC","1044","06","EUDEMIR GOMES BEZERRA","DEFERIDO","5","SUPLENTE","2","DEFERIDO","10","REPUBLICANOS","REPUBLICANOS","PARTIDO ISOLADO","10001682203","#NE","REPUBLICANOS","100016822030","#NULO","REPUBLICANOS","1","1","0","REPUBLICANOS",0,1,0,1649,1442,57575,7504084,7504084,5,5,-1559,0,-8443,-8443,0.02,8443,8443,1,1,7,7,134
"31","AC","10","1800260","2022","AC","1090","06","DIEGO PABLO PAZ GOMES","DEFERIDO","5","SUPLENTE","2","DEFERIDO","10","REPUBLICANOS","REPUBLICANOS","PARTIDO ISOLADO","10001682203","#NE","REPUBLICANOS","100016822030","#NULO","REPUBLICANOS","2","2","0","REPUBLICANOS",0,1,0,1478,1442,57575,7504084,7504084,6,6,-1388,0,-171,-171,0.02,171,171,0,0,7,7,134
"32","AC","10","1800309","2022","AC","1023","06","KATIANNY DA SILVA ARAÚJO","DEFERIDO","5","SUPLENTE","2","DEFERIDO","10","REPUBLICANOS","REPUBLICANOS","PARTIDO ISOLADO","10001682203","#NE","REPUBLICANOS","100016822030","#NULO","REPUBLICANOS","1","1","0","REPUBLICANOS",0,1,0,90,1442,57575,7504084,7504084,7,7,0,1,-1388,-1388,0,1388,1388,0,0,7,7,134
"33","AC","11","1177775","2022","AC","1101","06","MARIA DO SOCORRO NERI MEDEIROS DE SOUZA","DEFERIDO","2","ELEITO POR QP","2","DEFERIDO","11","PROGRESSISTAS","PP","PARTIDO ISOLADO","10001682278","#NE","PP","100016822780","#NULO","PP","22","22","0","PROGRESSISTAS",0,1,0,25842,2298,91304,8517616,8517616,1,1,-25195,0,NA,NA,0.3,NA,NA,NA,NA,9,9,134
"34","AC","11","0879845","2022","AC","1122","06","JOSÉ ESTEPHAN BARBARY FILHO","DEFERIDO","3","ELEITO POR MÉDIA","2","DEFERIDO","11","PROGRESSISTAS","PP","PARTIDO ISOLADO","10001682278","#NE","PP","100016822780","#NULO","PP","2","2","0","PROGRESSISTAS",0,1,0,19958,2298,91304,8517616,8517616,2,2,-19311,0,-5884,-5884,0.23,5884,5884,0,0,9,9,134
"35","AC","11","0661769","2022","AC","1111","06","GEHLEN DINIZ ANDRADE","DEFERIDO","3","ELEITO POR MÉDIA","2","DEFERIDO","11","PROGRESSISTAS","PP","PARTIDO ISOLADO","10001682278","#NE","PP","100016822780","#NULO","PP","15","15","0","PROGRESSISTAS",0,1,0,19560,2298,91304,8517616,8517616,3,3,-18913,0,-398,-398,0.23,398,398,0,0,9,9,134
"36","AC","11","0391612","2022","AC","1100","06","JOSÉ ADRIANO RIBEIRO DA SILVA","DEFERIDO","5","SUPLENTE","2","DEFERIDO","11","PROGRESSISTAS","PP","PARTIDO ISOLADO","10001682278","#NE","PP","100016822780","#NULO","PP","5","5","0","PROGRESSISTAS",0,1,0,10623,2298,91304,8517616,8517616,4,4,-9976,0,-8937,-8937,0.12,8937,8937,1,1,9,9,134
"37","AC","11","1476463","2022","AC","1106","06","SAMIR FIGUEIREDO BESTENE","DEFERIDO","5","SUPLENTE","2","DEFERIDO","11","PROGRESSISTAS","PP","PARTIDO ISOLADO","10001682278","#NE","PP","100016822780","#NULO","PP","7","7","0","PROGRESSISTAS",0,1,0,7436,2298,91304,8517616,8517616,5,5,-6789,0,-3187,-3187,0.09,3187,3187,0,0,9,9,134
"38","AC","11","1166997","2022","AC","1144","06","EDSON BRAGA RODRIGUES","DEFERIDO","5","SUPLENTE","2","DEFERIDO","11","PROGRESSISTAS","PP","PARTIDO ISOLADO","10001682278","#NE","PP","100016822780","#NULO","PP","48","48","0","PROGRESSISTAS",0,1,0,4097,2298,91304,8517616,8517616,6,6,-3450,0,-3339,-3339,0.05,3339,3339,0,0,9,9,134
"39","AC","11","1800373","2022","AC","1123","06","ELIATIAN DA SILVA NOGUEIRA","DEFERIDO","5","SUPLENTE","2","DEFERIDO","11","PROGRESSISTAS","PP","PARTIDO ISOLADO","10001682278","#NE","PP","100016822780","#NULO","PP","1","1","0","PROGRESSISTAS",0,1,0,2258,2298,91304,8517616,8517616,7,7,-1611,0,-1839,-1839,0.03,1839,1839,0,0,9,9,134
"40","AC","11","0015296","2022","AC","1133","06","MARIA SOCORRO SOARES DE OLIVEIRA","DEFERIDO","5","SUPLENTE","2","DEFERIDO","11","PROGRESSISTAS","PP","PARTIDO ISOLADO","10001682278","#NE","PP","100016822780","#NULO","PP","2","2","0","PROGRESSISTAS",0,1,0,883,2298,91304,8517616,8517616,8,8,-236,0,-1375,-1375,0.01,1375,1375,0,0,9,9,134
"41","AC","11","1800363","2022","AC","1177","06","GIRLENE DA SILVA TEIXEIRA","DEFERIDO","5","SUPLENTE","2","DEFERIDO","11","PROGRESSISTAS","PP","PARTIDO ISOLADO","10001682278","#NE","PP","100016822780","#NULO","PP","1","1","0","PROGRESSISTAS",0,1,0,647,2298,91304,8517616,8517616,9,9,0,1,-236,-236,0.01,236,236,0,0,9,9,134
"42","AC","12","0880905","2022","AC","1212","06","JESUS SERGIO DE MENEZES","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","PARTIDO ISOLADO","10001682304","#NE","PDT","100016823040","#NULO","PDT","4","4","0","PARTIDO DEMOCRÁTICO TRABALHISTA",0,1,0,9536,2273,19583,3536240,3536240,1,1,-9371,0,NA,NA,0.27,NA,NA,NA,NA,9,9,134
"43","AC","12","1800369","2022","AC","1277","06","ORLEILSON GONÇALVES CAMELI","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","PARTIDO ISOLADO","10001682304","#NE","PDT","100016823040","#NULO","PDT","3","3","0","PARTIDO DEMOCRÁTICO TRABALHISTA",0,1,0,5973,2273,19583,3536240,3536240,2,2,-5808,0,-3563,-3563,0.17,3563,3563,0,0,9,9,134
"44","AC","12","0880914","2022","AC","1222","06","RALPH LUIS DO NASCIMENTO FERNANDES","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","PARTIDO ISOLADO","10001682304","#NE","PDT","100016823040","#NULO","PDT","1","1","0","PARTIDO DEMOCRÁTICO TRABALHISTA",0,1,0,1087,2273,19583,3536240,3536240,3,3,-922,0,-4886,-4886,0.03,4886,4886,1,1,9,9,134
"45","AC","12","1475438","2022","AC","1234","06","JORGE LUIS SILVA E SILVA","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","PARTIDO ISOLADO","10001682304","#NE","PDT","100016823040","#NULO","PDT","8","8","0","PARTIDO DEMOCRÁTICO TRABALHISTA",0,1,0,883,2273,19583,3536240,3536240,4,4,-718,0,-204,-204,0.02,204,204,0,0,9,9,134
"46","AC","12","1177519","2022","AC","1221","06","MARIA DE JESUS GOMES DA SILVA CAVALCANTE","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","PARTIDO ISOLADO","10001682304","#NE","PDT","100016823040","#NULO","PDT","1","1","0","PARTIDO DEMOCRÁTICO TRABALHISTA",0,1,0,681,2273,19583,3536240,3536240,5,5,-516,0,-202,-202,0.02,202,202,0,0,9,9,134
"47","AC","12","1800388","2022","AC","1227","06","EMIR JOSE NOGUEIRA MENDONÇA","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","PARTIDO ISOLADO","10001682304","#NE","PDT","100016823040","#NULO","PDT","1","1","0","PARTIDO DEMOCRÁTICO TRABALHISTA",0,1,0,524,2273,19583,3536240,3536240,6,6,-359,0,-157,-157,0.01,157,157,0,0,9,9,134
"48","AC","12","1178191","2022","AC","1223","06","ADRIANA DA SILVA MELO","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","PARTIDO ISOLADO","10001682304","#NE","PDT","100016823040","#NULO","PDT","1","1","0","PARTIDO DEMOCRÁTICO TRABALHISTA",0,1,0,420,2273,19583,3536240,3536240,7,7,-255,0,-104,-104,0.01,104,104,0,0,9,9,134
"49","AC","12","1475646","2022","AC","1225","06","RAYNER DE ARAUJO NERI","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","PARTIDO ISOLADO","10001682304","#NE","PDT","100016823040","#NULO","PDT","1","1","0","PARTIDO DEMOCRÁTICO TRABALHISTA",0,1,0,314,2273,19583,3536240,3536240,8,8,-149,0,-106,-106,0.01,106,106,0,0,9,9,134
"50","AC","12","1476646","2022","AC","1200","06","MARIA ROSILENE DANTAS BARROS","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","PARTIDO ISOLADO","10001682304","#NE","PDT","100016823040","#NULO","PDT","1","1","0","PARTIDO DEMOCRÁTICO TRABALHISTA",0,1,0,165,2273,19583,3536240,3536240,9,9,0,1,-149,-149,0,149,149,0,0,9,9,134
"51","AC","15","1166784","2022","AC","1515","06","JESSICA ROJAS SALES","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","15","MOVIMENTO DEMOCRÁTICO BRASILEIRO","MDB","PARTIDO ISOLADO","10001682988","#NE","MDB","100016829880","#NULO","MDB","56","56","0","MOVIMENTO DEMOCRÁTICO BRASILEIRO",0,1,0,20500,1089,37923,7804211,7804211,1,1,-20468,0,NA,NA,0.26,NA,NA,NA,NA,9,9,134
"52","AC","15","0000729","2022","AC","1555","06","FLAVIANO FLAVIO BAPTISTA DE MELO","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","15","MOVIMENTO DEMOCRÁTICO BRASILEIRO","MDB","PARTIDO ISOLADO","10001682988","#NE","MDB","100016829880","#NULO","MDB","12","12","0","MOVIMENTO DEMOCRÁTICO BRASILEIRO",0,1,0,7406,1089,37923,7804211,7804211,2,2,-7374,0,-13094,-13094,0.09,13094,13094,1,1,9,9,134
"53","AC","15","0870590","2022","AC","1500","06","WHERLES FERNANDES DA ROCHA","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","15","MOVIMENTO DEMOCRÁTICO BRASILEIRO","MDB","PARTIDO ISOLADO","10001682988","#NE","MDB","100016829880","#NULO","MDB","5","5","0","MOVIMENTO DEMOCRÁTICO BRASILEIRO",0,1,0,5632,1089,37923,7804211,7804211,3,3,-5600,0,-1774,-1774,0.07,1774,1774,0,0,9,9,134
"54","AC","15","1800375","2022","AC","1567","06","RAPHAEL LUIZ BASTOS JUNIOR","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","15","MOVIMENTO DEMOCRÁTICO BRASILEIRO","MDB","PARTIDO ISOLADO","10001682988","#NE","MDB","100016829880","#NULO","MDB","1","1","0","MOVIMENTO DEMOCRÁTICO BRASILEIRO",0,1,0,3017,1089,37923,7804211,7804211,4,4,-2985,0,-2615,-2615,0.04,2615,2615,0,0,9,9,134
"55","AC","15","0016293","2022","AC","1569","06","FRANCISCO HAMILTON D AVILA LUCENA","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","15","MOVIMENTO DEMOCRÁTICO BRASILEIRO","MDB","PARTIDO ISOLADO","10001682988","#NE","MDB","100016829880","#NULO","MDB","2","2","0","MOVIMENTO DEMOCRÁTICO BRASILEIRO",0,1,0,694,1089,37923,7804211,7804211,5,5,-662,0,-2323,-2323,0.01,2323,2323,0,0,9,9,134
"56","AC","15","0000686","2022","AC","1512","06","AMARALDO PASCOAL UCHOA PINHEIRO","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","15","MOVIMENTO DEMOCRÁTICO BRASILEIRO","MDB","PARTIDO ISOLADO","10001682988","#NE","MDB","100016829880","#NULO","MDB","1","1","0","MOVIMENTO DEMOCRÁTICO BRASILEIRO",0,1,0,353,1089,37923,7804211,7804211,6,6,-321,0,-341,-341,0,341,341,0,0,9,9,134
"57","AC","15","1800301","2022","AC","1568","06","JEFFERSON MONTEIRO SOARES","DEFERIDO","4","NÃO ELEITO","2","DEFERIDO","15","MOVIMENTO DEMOCRÁTICO BRASILEIRO","MDB","PARTIDO ISOLADO","10001682988","#NE","MDB","100016829880","#NULO","MDB","1","1","0","MOVIMENTO DEMOCRÁTICO BRASILEIRO",0,1,0,201,1089,37923,7804211,7804211,7,7,-169,0,-152,-152,0,152,152,0,0,9,9,134
