"","UF","ID_LEGENDA","ID_CEPESP","ANO_ELEICAO","SIGLA_UE","NUMERO_CANDIDATO","CODIGO_CARGO","NOME_CANDIDATO","DES_SITUACAO_CANDIDATURA","COD_SIT_TOT_TURNO","DESC_SIT_TOT_TURNO","COD_SITUACAO_CANDIDATO_TOT","DES_SITUACAO_CANDIDATO_TOT","NUMERO_PARTIDO","NOME_PARTIDO","SIGLA_PARTIDO","TIPO_LEGENDA","CODIGO_LEGENDA","SIGLA_LEGENDA","COMPOSICAO_LEGENDA","SEQUENCIA_COLIGACAO","NOME_COLIGACAO","COMPOSICAO_COLIGACAO","QTDE_VOTOS","QTDE_VOTO_NOMINAL","QTDE_VOTO_LEGENDA","IDENTIFICADOR_LEGENDA","COLIGACAO","NUM_PARTIDOS_COLIGACAO","TOTAL_VOTOS_LEGENDA","TOTAL_VOTOS_NOMINAIS","TOTAL_VOTOS_LEGENDA_PARTIDO_ISOLADO","TOTAL_VOTOS_PARTIDO","TOTAL_NOMINAIS_LEGENDA","TOTAL_VOTOS_LISTA","RANK_LISTA","RANK_PARTIDO","DISTANCIA_PARA_ULTIMO_ELEITO_EM_VOTOS","ULTIMO_ELEITO","DISTANCIA_EM_VOTOS_PARA_N_MENOS_UM_LISTA","DISTANCIA_EM_VOTOS_PARA_N_MENOS_UM_PARTIDO","SHARE_CANDIDATO_LISTA","DISTANCIA_ABSOLUTA_PARA_N_MENOS_UM_LISTA","DISTANCIA_ABSOLUTA_PARA_N_MENOS_UM_PARTIDO","QUEBRA_MAXIMA_LISTA","QUEBRA_MAXIMA_PARTIDO","N_COMPETIDORES_LISTA","N_COMPETIDORES_PARTIDO","N_TOTAL_COMPETIDORES_DISTRITO"
"170","AM","078","0022503","2006","AM","2356","06","LÁZARO LOPES DA SILVA","DEFERIDO","4","NÃO ELEITO","#NE","#NE","23","PARTIDO POPULAR SOCIALISTA","PPS","COLIGAÇÃO","1085","#NE","PPS / PSDB","104000000000","MUDA AMAZONAS","PPS / PSDB","1","1","0","MUDA AMAZONAS",1,2,5052,1937,0,6031,12693,17745,1,1,-1698,0,NA,NA,10.92,NA,NA,NA,NA,11,4,78
"171","AM","078","0025726","2006","AM","4545","06","GINA REGO GAMA","DEFERIDO","4","NÃO ELEITO","#NE","#NE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","1085","#NE","PPS / PSDB","104000000000","MUDA AMAZONAS","PPS / PSDB","2","2","0","MUDA AMAZONAS",1,2,5052,1849,0,6662,12693,17745,3,1,-1610,0,-10,-88,10.42,10,88,0,0,11,7,78
"172","AM","078","0000975","2006","AM","2325","06","ARMANDO DE OLIVEIRA FREITAS","DEFERIDO","4","NÃO ELEITO","#NE","#NE","23","PARTIDO POPULAR SOCIALISTA","PPS","COLIGAÇÃO","1085","#NE","PPS / PSDB","104000000000","MUDA AMAZONAS","PPS / PSDB","1","1","0","MUDA AMAZONAS",1,2,5052,1859,0,6031,12693,17745,2,2,-1620,0,-78,10,10.48,78,10,0,0,11,4,78
"173","AM","078","0654633","2006","AM","4512","06","THIAGO DE AGUIAR DA COSTA","DEFERIDO","4","NÃO ELEITO","#NE","#NE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","1085","#NE","PPS / PSDB","104000000000","MUDA AMAZONAS","PPS / PSDB","1","1","0","MUDA AMAZONAS",1,2,5052,1573,0,6662,12693,17745,4,2,-1334,0,-276,-286,8.86,276,286,0,0,11,7,78
"174","AM","078","0022959","2006","AM","2323","06","JOSÉ AUGUSTO DE SOUZA RODRIGUES","DEFERIDO","4","NÃO ELEITO","#NE","#NE","23","PARTIDO POPULAR SOCIALISTA","PPS","COLIGAÇÃO","1085","#NE","PPS / PSDB","104000000000","MUDA AMAZONAS","PPS / PSDB","2","2","0","MUDA AMAZONAS",1,2,5052,1562,0,6031,12693,17745,5,3,-1323,0,-11,-11,8.8,11,11,0,0,11,4,78
"175","AM","078","0654591","2006","AM","4500","06","DEUSAMIR PEREIRA","DEFERIDO","4","NÃO ELEITO","#NE","#NE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","1085","#NE","PPS / PSDB","104000000000","MUDA AMAZONAS","PPS / PSDB","1","1","0","MUDA AMAZONAS",1,2,5052,1264,0,6662,12693,17745,6,3,-1025,0,-298,-298,7.12,298,298,0,0,11,7,78
"176","AM","078","0391981","2006","AM","4567","06","JERFFERSON FARIAS SABBÁ","DEFERIDO","4","NÃO ELEITO","#NE","#NE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","1085","#NE","PPS / PSDB","104000000000","MUDA AMAZONAS","PPS / PSDB","1","1","0","MUDA AMAZONAS",1,2,5052,749,0,6662,12693,17745,7,4,-510,0,-515,-515,4.22,515,515,1,1,11,7,78
"177","AM","078","0408734","2006","AM","2333","06","JOSÉ RENATO CHÍXARO DE MENEZES","DEFERIDO","4","NÃO ELEITO","#NE","#NE","23","PARTIDO POPULAR SOCIALISTA","PPS","COLIGAÇÃO","1085","#NE","PPS / PSDB","104000000000","MUDA AMAZONAS","PPS / PSDB","1","1","0","MUDA AMAZONAS",1,2,5052,673,0,6031,12693,17745,8,4,-434,0,-76,-76,3.79,76,76,0,1,11,4,78
"178","AM","078","0654637","2006","AM","4529","06","PAULO RAMOS ROLIM","DEFERIDO","4","NÃO ELEITO","#NE","#NE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","1085","#NE","PPS / PSDB","104000000000","MUDA AMAZONAS","PPS / PSDB","1","1","0","MUDA AMAZONAS",1,2,5052,591,0,6662,12693,17745,9,5,-352,0,-82,-82,3.33,82,82,0,0,11,7,78
"179","AM","078","0027790","2006","AM","4554","06","JOÃO MARINHO MONTEIRO NUNES","DEFERIDO","4","NÃO ELEITO","#NE","#NE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","1085","#NE","PPS / PSDB","104000000000","MUDA AMAZONAS","PPS / PSDB","1","1","0","MUDA AMAZONAS",1,2,5052,397,0,6662,12693,17745,10,6,-158,0,-194,-194,2.24,194,194,0,0,11,7,78
"180","AM","078","0022423","2006","AM","4513","06","LENY TINÔCO DE SOUZA","DEFERIDO","4","NÃO ELEITO","#NE","#NE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","1085","#NE","PPS / PSDB","104000000000","MUDA AMAZONAS","PPS / PSDB","2","2","0","MUDA AMAZONAS",1,2,5052,239,0,6662,12693,17745,11,7,0,1,-158,-158,1.35,158,158,0,0,11,7,78
"181","AM","084","0654553","2006","AM","5001","06","LUIZ CARLOS CARVALHO SENA","DEFERIDO","4","NÃO ELEITO","#NE","#NE","50","PARTIDO SOCIALISMO E LIBERDADE","PSOL","COLIGAÇÃO","1012","#NE","PSTU / PCB / PSOL","100200000000","OPOSIÇÃO: FRENTE AMAZONAS SOCIALISTA","PCB / PSOL / PSTU","2","2","0","OPOSIÇÃO: FRENTE AMAZONAS SOCIALISTA",1,3,1795,863,0,863,1521,3316,1,1,-738,0,NA,NA,26.03,NA,NA,NA,NA,3,1,78
"182","AM","084","0391978","2006","AM","1616","06","IVETE MARIA NASCIMENTO EGAS","DEFERIDO","4","NÃO ELEITO","#NE","#NE","16","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","PSTU","COLIGAÇÃO","1012","#NE","PSTU / PCB / PSOL","100200000000","OPOSIÇÃO: FRENTE AMAZONAS SOCIALISTA","PCB / PSOL / PSTU","2","2","0","OPOSIÇÃO: FRENTE AMAZONAS SOCIALISTA",1,3,1795,533,0,658,1521,3316,2,1,-408,0,-330,-330,16.07,330,330,0,0,3,2,78
"183","AM","084","0392074","2006","AM","1600","06","JOÃO MARCELO SILVA LIMA","DEFERIDO","4","NÃO ELEITO","#NE","#NE","16","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","PSTU","COLIGAÇÃO","1012","#NE","PSTU / PCB / PSOL","100200000000","OPOSIÇÃO: FRENTE AMAZONAS SOCIALISTA","PCB / PSOL / PSTU","1","1","0","OPOSIÇÃO: FRENTE AMAZONAS SOCIALISTA",1,3,1795,125,0,658,1521,3316,3,2,0,1,-408,-408,3.77,408,408,1,1,3,2,78
"184","AM","089","0027640","2006","AM","1111","06","CARLOS ALBERTO CAVALCANTE DE SOUZA","DEFERIDO","1","ELEITO","#NE","#NE","11","PARTIDO PROGRESSISTA","PP","COLIGAÇÃO","1092","#NE","PP / PTB / PMDB / PRTB / PMN","104100000000","PELO BEM DO AMAZONAS","PMDB / PMN / PP / PRTB / PTB","44","44","0","PELO BEM DO AMAZONAS",1,5,33947,147212,0,228660,565288,599235,1,1,-146993,0,NA,NA,24.57,NA,NA,NA,NA,10,3,78
"185","AM","089","0001286","2006","AM","1477","06","SILAS CAMARA","DEFERIDO","1","ELEITO","#NE","#NE","14","PARTIDO TRABALHISTA BRASILEIRO","PTB","COLIGAÇÃO","1092","#NE","PP / PTB / PMDB / PRTB / PMN","104100000000","PELO BEM DO AMAZONAS","PMDB / PMN / PP / PRTB / PTB","13","13","0","PELO BEM DO AMAZONAS",1,5,33947,104965,0,104965,565288,599235,2,1,-104746,0,-42247,-42247,17.52,42247,42247,1,1,10,1,78
"186","AM","089","0000978","2006","AM","1555","06","ATILA SIDNEY LINS ALBUQUERQUE","DEFERIDO","1","ELEITO","#NE","#NE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","COLIGAÇÃO","1092","#NE","PP / PTB / PMDB / PRTB / PMN","104100000000","PELO BEM DO AMAZONAS","PMDB / PMN / PP / PRTB / PTB","6","6","0","PELO BEM DO AMAZONAS",1,5,33947,93882,0,204348,565288,599235,3,1,-93663,0,-11083,-11083,15.67,11083,11083,0,0,10,5,78
"187","AM","089","0654646","2006","AM","3322","06","IRANILDO MOREIRA DE SOUZA","DEFERIDO","5","SUPLENTE","#NE","#NE","33","PARTIDO DA MOBILIZAÇÃO NACIONAL","PMN","COLIGAÇÃO","1092","#NE","PP / PTB / PMDB / PRTB / PMN","104100000000","PELO BEM DO AMAZONAS","PMDB / PMN / PP / PRTB / PTB","7","7","0","PELO BEM DO AMAZONAS",1,5,33947,27315,0,27315,565288,599235,7,1,-27096,0,-6537,-66567,4.56,6537,66567,0,1,10,1,78
"188","AM","089","0654557","2006","AM","1122","06","REBECCA MARTINS GARCIA","DEFERIDO","3","MÉDIA","#NE","#NE","11","PARTIDO PROGRESSISTA","PP","COLIGAÇÃO","1092","#NE","PP / PTB / PMDB / PRTB / PMN","104100000000","PELO BEM DO AMAZONAS","PMDB / PMN / PP / PRTB / PTB","18","18","0","PELO BEM DO AMAZONAS",1,5,33947,81229,0,228660,565288,599235,4,2,-81010,0,-12653,53914,13.56,12653,53914,0,1,10,3,78
"189","AM","089","0001232","2006","AM","1511","06","ARI JORGE MOUTINHO DA COSTA JUNIOR","DEFERIDO","5","SUPLENTE","#NE","#NE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","COLIGAÇÃO","1092","#NE","PP / PTB / PMDB / PRTB / PMN","104100000000","PELO BEM DO AMAZONAS","PMDB / PMN / PP / PRTB / PTB","4","4","0","PELO BEM DO AMAZONAS",1,5,33947,67841,0,204348,565288,599235,5,2,-67622,0,-13388,-13388,11.32,13388,13388,0,0,10,5,78
"190","AM","089","0001280","2006","AM","1515","06","JOSÉ LUPÉRCIO RAMOS DE OLIVEIRA","DEFERIDO","5","SUPLENTE","#NE","#NE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","COLIGAÇÃO","1092","#NE","PP / PTB / PMDB / PRTB / PMN","104100000000","PELO BEM DO AMAZONAS","PMDB / PMN / PP / PRTB / PTB","2","2","0","PELO BEM DO AMAZONAS",1,5,33947,33852,0,204348,565288,599235,6,3,-33633,0,-33989,-33989,5.65,33989,33989,0,1,10,5,78
"191","AM","089","0654593","2006","AM","1100","06","ROBERTO CARLOS RIBEIRO PEREIRA","DEFERIDO","5","SUPLENTE","#NE","#NE","11","PARTIDO PROGRESSISTA","PP","COLIGAÇÃO","1092","#NE","PP / PTB / PMDB / PRTB / PMN","104100000000","PELO BEM DO AMAZONAS","PMDB / PMN / PP / PRTB / PTB","1","1","0","PELO BEM DO AMAZONAS",1,5,33947,219,0,228660,565288,599235,10,3,0,1,-339,-33633,0.04,339,33633,0,0,10,3,78
"192","AM","089","0001092","2006","AM","1500","06","MIGUEL CAPOBIANGO NETO","DEFERIDO","5","SUPLENTE","#NE","#NE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","COLIGAÇÃO","1092","#NE","PP / PTB / PMDB / PRTB / PMN","104100000000","PELO BEM DO AMAZONAS","PMDB / PMN / PP / PRTB / PTB","2","2","0","PELO BEM DO AMAZONAS",1,5,33947,8215,0,204348,565288,599235,8,4,-7996,0,-19100,7996,1.37,19100,7996,0,0,10,5,78
"193","AM","089","0654548","2006","AM","1545","06","JANILSON LUIZ MENDES PEREIRA","DEFERIDO","5","SUPLENTE","#NE","#NE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","COLIGAÇÃO","1092","#NE","PP / PTB / PMDB / PRTB / PMN","104100000000","PELO BEM DO AMAZONAS","PMDB / PMN / PP / PRTB / PTB","1","1","0","PELO BEM DO AMAZONAS",1,5,33947,558,0,204348,565288,599235,9,5,-339,0,-7657,-7657,0.09,7657,7657,0,0,10,5,78
"194","AM","12","0654596","2006","AM","1233","06","OSVALDO AMAURI DA SILVA","DEFERIDO","4","NÃO ELEITO","#NE","#NE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","PARTIDO ISOLADO","1041","#NE","PDT","104100000000","#NULO","PDT","1","1","0","PARTIDO DEMOCRÁTICO TRABALHISTA",0,1,0,2586,9313,6678,2576898,2576898,1,1,-2184,0,NA,NA,0.1,NA,NA,NA,NA,5,5,78
"195","AM","12","0654631","2006","AM","1234","06","MANUEL CARLOS RODRIGUES DA SILVA","DEFERIDO","4","NÃO ELEITO","#NE","#NE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","PARTIDO ISOLADO","1041","#NE","PDT","104100000000","#NULO","PDT","1","1","0","PARTIDO DEMOCRÁTICO TRABALHISTA",0,1,0,2265,9313,6678,2576898,2576898,2,2,-1863,0,-321,-321,0.09,321,321,0,0,5,5,78
"196","AM","12","0001276","2006","AM","1212","06","CRISTOVAM LUIZ MARTINS CARLOS","DEFERIDO","4","NÃO ELEITO","#NE","#NE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","PARTIDO ISOLADO","1041","#NE","PDT","104100000000","#NULO","PDT","1","1","0","PARTIDO DEMOCRÁTICO TRABALHISTA",0,1,0,959,9313,6678,2576898,2576898,3,3,-557,0,-1306,-1306,0.04,1306,1306,1,1,5,5,78
"197","AM","12","0654492","2006","AM","1213","06","FRANCISCO JACQUES MARQUES DE ANDRADE","DEFERIDO","4","NÃO ELEITO","#NE","#NE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","PARTIDO ISOLADO","1041","#NE","PDT","104100000000","#NULO","PDT","2","2","0","PARTIDO DEMOCRÁTICO TRABALHISTA",0,1,0,466,9313,6678,2576898,2576898,4,4,-64,0,-493,-493,0.02,493,493,0,0,5,5,78
"198","AM","12","0654499","2006","AM","1210","06","ABRAHAM NISSIM BENOLIEL","DEFERIDO","4","NÃO ELEITO","#NE","#NE","12","PARTIDO DEMOCRÁTICO TRABALHISTA","PDT","PARTIDO ISOLADO","1041","#NE","PDT","104100000000","#NULO","PDT","1","1","0","PARTIDO DEMOCRÁTICO TRABALHISTA",0,1,0,402,9313,6678,2576898,2576898,5,5,0,1,-64,-64,0.02,64,64,0,0,5,5,78
"199","AM","27","0407447","2006","AM","2744","06","IARA LUCIA NASCIMENTO VILHENA","DEFERIDO","4","NÃO ELEITO","#NE","#NE","27","PARTIDO SOCIAL DEMOCRATA CRISTÃO","PSDC","PARTIDO ISOLADO","1024","#NE","PSDC","102400000000","#NULO","PSDC","1","1","0","PARTIDO SOCIAL DEMOCRATA CRISTÃO",0,1,0,637,191,1640,123581,123581,1,1,-190,0,NA,NA,0.52,NA,NA,NA,NA,3,3,78
"200","AM","27","0654509","2006","AM","2707","06","PAULO CESAR ALVES RIBEIRO","DEFERIDO","4","NÃO ELEITO","#NE","#NE","27","PARTIDO SOCIAL DEMOCRATA CRISTÃO","PSDC","PARTIDO ISOLADO","1024","#NE","PSDC","102400000000","#NULO","PSDC","1","1","0","PARTIDO SOCIAL DEMOCRATA CRISTÃO",0,1,0,556,191,1640,123581,123581,2,2,-109,0,-81,-81,0.45,81,81,0,0,3,3,78
"201","AM","27","0654613","2006","AM","2727","06","MARCOS SEBASTIÃO ATAIDE","DEFERIDO","4","NÃO ELEITO","#NE","#NE","27","PARTIDO SOCIAL DEMOCRATA CRISTÃO","PSDC","PARTIDO ISOLADO","1024","#NE","PSDC","102400000000","#NULO","PSDC","1","1","0","PARTIDO SOCIAL DEMOCRATA CRISTÃO",0,1,0,447,191,1640,123581,123581,3,3,0,1,-109,-109,0.36,109,109,1,1,3,3,78
"202","AM","29","0654664","2006","AM","2929","06","EDILSON JUNIOR DE OLIVEIRA","DEFERIDO","4","NÃO ELEITO","#NE","#NE","29","PARTIDO DA CAUSA OPERÁRIA","PCO","PARTIDO ISOLADO","1034","#NE","PCO","103400000000","#NULO","PCO","1","1","0","PARTIDO DA CAUSA OPERÁRIA",0,1,0,83,115,116,14926,14926,1,1,-50,0,NA,NA,0.56,NA,NA,NA,NA,2,2,78
"203","AM","29","0392528","2006","AM","2992","06","ELIOMAR SOUZA RODRIGUES","DEFERIDO","4","NÃO ELEITO","#NE","#NE","29","PARTIDO DA CAUSA OPERÁRIA","PCO","PARTIDO ISOLADO","1034","#NE","PCO","103400000000","#NULO","PCO","1","1","0","PARTIDO DA CAUSA OPERÁRIA",0,1,0,33,115,116,14926,14926,2,2,0,1,-50,-50,0.22,50,50,1,1,2,2,78
"204","AM","43","0023579","2006","AM","4321","06","CLEBER CID GAMA SANCHES","DEFERIDO","4","NÃO ELEITO","#NE","#NE","43","PARTIDO VERDE","PV","PARTIDO ISOLADO","1103","#NE","PV","110300000000","#NULO","PV","1","1","0","PARTIDO VERDE",0,1,0,2287,3417,6110,1966133,1966133,1,1,-2146,0,NA,NA,0.12,NA,NA,NA,NA,8,8,78
"205","AM","43","0001083","2006","AM","4345","06","FRANCISCO VIRGILIO MELO DA SILVA","DEFERIDO","4","NÃO ELEITO","#NE","#NE","43","PARTIDO VERDE","PV","PARTIDO ISOLADO","1103","#NE","PV","110300000000","#NULO","PV","1","1","0","PARTIDO VERDE",0,1,0,1172,3417,6110,1966133,1966133,2,2,-1031,0,-1115,-1115,0.06,1115,1115,1,1,8,8,78
"206","AM","43","0001222","2006","AM","4300","06","JOSE MOREIRA NUNES","DEFERIDO","4","NÃO ELEITO","#NE","#NE","43","PARTIDO VERDE","PV","PARTIDO ISOLADO","1103","#NE","PV","110300000000","#NULO","PV","1","1","0","PARTIDO VERDE",0,1,0,981,3417,6110,1966133,1966133,3,3,-840,0,-191,-191,0.05,191,191,0,0,8,8,78
"207","AM","43","0654540","2006","AM","4380","06","PAULO DOS SANTOS NASCIMENTO","DEFERIDO","4","NÃO ELEITO","#NE","#NE","43","PARTIDO VERDE","PV","PARTIDO ISOLADO","1103","#NE","PV","110300000000","#NULO","PV","1","1","0","PARTIDO VERDE",0,1,0,846,3417,6110,1966133,1966133,4,4,-705,0,-135,-135,0.04,135,135,0,0,8,8,78
"208","AM","43","0391969","2006","AM","4350","06","JOSE ADALBERTO DA SILVA","DEFERIDO","4","NÃO ELEITO","#NE","#NE","43","PARTIDO VERDE","PV","PARTIDO ISOLADO","1103","#NE","PV","110300000000","#NULO","PV","1","1","0","PARTIDO VERDE",0,1,0,250,3417,6110,1966133,1966133,5,5,-109,0,-596,-596,0.01,596,596,0,0,8,8,78
"209","AM","43","0654497","2006","AM","4333","06","JOSE SEBASTIÃO DE CARVALHO FILHO","DEFERIDO","4","NÃO ELEITO","#NE","#NE","43","PARTIDO VERDE","PV","PARTIDO ISOLADO","1103","#NE","PV","110300000000","#NULO","PV","1","1","0","PARTIDO VERDE",0,1,0,248,3417,6110,1966133,1966133,6,6,-107,0,-2,-2,0.01,2,2,0,0,8,8,78
"210","AM","43","0654643","2006","AM","4377","06","MARIA AMELIA ALVES DE FREITAS","DEFERIDO","4","NÃO ELEITO","#NE","#NE","43","PARTIDO VERDE","PV","PARTIDO ISOLADO","1103","#NE","PV","110300000000","#NULO","PV","1","1","0","PARTIDO VERDE",0,1,0,185,3417,6110,1966133,1966133,7,7,-44,0,-63,-63,0.01,63,63,0,0,8,8,78
"211","AM","43","0654597","2006","AM","4342","06","LUCIENE DOS SANTOS ROCHA","DEFERIDO","4","NÃO ELEITO","#NE","#NE","43","PARTIDO VERDE","PV","PARTIDO ISOLADO","1103","#NE","PV","110300000000","#NULO","PV","1","1","0","PARTIDO VERDE",0,1,0,141,3417,6110,1966133,1966133,8,8,0,1,-44,-44,0.01,44,44,0,0,8,8,78
"212","AP","010","0392276","2006","AP","2345","06","MARIA LUCENIRA FERREIRA OLIVEIRA PIMENTEL","DEFERIDO","1","ELEITO","#NE","#NE","23","PARTIDO POPULAR SOCIALISTA","PPS","COLIGAÇÃO","1047","#NE","PTB / PTN / PPS / PFL / PRTB / PMN / PSDB / PT DO B","100800000000","AMAPA DESENVOLVIMENTO COM DIGNIDADE","PFL / PMN / PPS / PRTB / PSDB / PT DO B / PTB / PTN","14","14","0","AMAPA DESENVOLVIMENTO COM DIGNIDADE",1,8,4752,15604,0,26175,70464,75216,1,1,-15522,0,NA,NA,20.75,NA,NA,NA,NA,16,3,65
"213","AP","010","0028748","2006","AP","2580","06","DAVID SAMUEL ALCOLUMBRE TOBELEM","DEFERIDO","3","MÉDIA","#NE","#NE","25","PARTIDO DA FRENTE LIBERAL","PFL","COLIGAÇÃO","1047","#NE","PTB / PTN / PPS / PFL / PRTB / PMN / PSDB / PT DO B","100800000000","AMAPA DESENVOLVIMENTO COM DIGNIDADE","PFL / PMN / PPS / PRTB / PSDB / PT DO B / PTB / PTN","7","7","0","AMAPA DESENVOLVIMENTO COM DIGNIDADE",1,8,4752,12377,0,18751,70464,75216,2,1,-12295,0,-3227,-3227,16.46,3227,3227,0,1,16,2,65
"214","AP","010","0001528","2006","AP","4545","06","ANTONIO DA JUSTA FEIJAO","DEFERIDO","5","SUPLENTE","#NE","#NE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","1047","#NE","PTB / PTN / PPS / PFL / PRTB / PMN / PSDB / PT DO B","100800000000","AMAPA DESENVOLVIMENTO COM DIGNIDADE","PFL / PMN / PPS / PRTB / PSDB / PT DO B / PTB / PTN","3","3","0","AMAPA DESENVOLVIMENTO COM DIGNIDADE",1,8,4752,10642,0,17725,70464,75216,3,1,-10560,0,-1735,-1735,14.15,1735,1735,0,0,16,3,65
"215","AP","010","0028737","2006","AP","1999","06","WALDEIR GARCIA RIBEIRO","DEFERIDO","5","SUPLENTE","#NE","#NE","19","PARTIDO TRABALHISTA NACIONAL","PTN","COLIGAÇÃO","1047","#NE","PTB / PTN / PPS / PFL / PRTB / PMN / PSDB / PT DO B","100800000000","AMAPA DESENVOLVIMENTO COM DIGNIDADE","PFL / PMN / PPS / PRTB / PSDB / PT DO B / PTB / PTN","1","1","0","AMAPA DESENVOLVIMENTO COM DIGNIDADE",1,8,4752,3289,0,3289,70464,75216,8,1,-3207,0,-670,-7353,4.37,670,7353,0,1,16,1,65
"216","AP","010","0001340","2006","AP","1414","06","EDUARDO SEABRA DA COSTA","DEFERIDO","5","SUPLENTE","#NE","#NE","14","PARTIDO TRABALHISTA BRASILEIRO","PTB","COLIGAÇÃO","1047","#NE","PTB / PTN / PPS / PFL / PRTB / PMN / PSDB / PT DO B","100800000000","AMAPA DESENVOLVIMENTO COM DIGNIDADE","PFL / PMN / PPS / PRTB / PSDB / PT DO B / PTB / PTN","2","2","0","AMAPA DESENVOLVIMENTO COM DIGNIDADE",1,8,4752,1806,0,2088,70464,75216,9,1,-1724,0,-1483,-1483,2.4,1483,1483,0,1,16,3,65
"217","AP","010","0029150","2006","AP","3323","06","JONAS PINHEIRO BORGES","DEFERIDO","5","SUPLENTE","#NE","#NE","33","PARTIDO DA MOBILIZAÇÃO NACIONAL","PMN","COLIGAÇÃO","1047","#NE","PTB / PTN / PPS / PFL / PRTB / PMN / PSDB / PT DO B","100800000000","AMAPA DESENVOLVIMENTO COM DIGNIDADE","PFL / PMN / PPS / PRTB / PSDB / PT DO B / PTB / PTN","2","2","0","AMAPA DESENVOLVIMENTO COM DIGNIDADE",1,8,4752,1753,0,2106,70464,75216,10,1,-1671,0,-53,-53,2.33,53,53,0,0,16,3,65
"218","AP","010","0392273","2006","AP","2828","06","JORGE ELIAS CASTRO","DEFERIDO","5","SUPLENTE","#NE","#NE","28","PARTIDO RENOVADOR TRABALHISTA BRASILEIRO","PRTB","COLIGAÇÃO","1047","#NE","PTB / PTN / PPS / PFL / PRTB / PMN / PSDB / PT DO B","100800000000","AMAPA DESENVOLVIMENTO COM DIGNIDADE","PFL / PMN / PPS / PRTB / PSDB / PT DO B / PTB / PTN","10","10","0","AMAPA DESENVOLVIMENTO COM DIGNIDADE",1,8,4752,330,0,330,70464,75216,11,1,-248,0,-1423,-1423,0.44,1423,1423,0,1,16,1,65
"219","AP","010","0392188","2006","AP","4555","06","MOISES RIVALDO PEREIRA","INDEFERIDO COM RECURSO","-1","#NULO#","#NE","#NE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","1047","#NE","PTB / PTN / PPS / PFL / PRTB / PMN / PSDB / PT DO B","100800000000","AMAPA DESENVOLVIMENTO COM DIGNIDADE","PFL / PMN / PPS / PRTB / PSDB / PT DO B / PTB / PTN","1","1","0","AMAPA DESENVOLVIMENTO COM DIGNIDADE",1,8,4752,6932,0,17725,70464,75216,4,2,-6850,0,-3710,6602,9.22,3710,6602,1,1,16,3,65
"220","AP","010","0392205","2006","AP","2312","06","ALLAN ROSAS SALES","DEFERIDO","5","SUPLENTE","#NE","#NE","23","PARTIDO POPULAR SOCIALISTA","PPS","COLIGAÇÃO","1047","#NE","PTB / PTN / PPS / PFL / PRTB / PMN / PSDB / PT DO B","100800000000","AMAPA DESENVOLVIMENTO COM DIGNIDADE","PFL / PMN / PPS / PRTB / PSDB / PT DO B / PTB / PTN","2","2","0","AMAPA DESENVOLVIMENTO COM DIGNIDADE",1,8,4752,6612,0,26175,70464,75216,5,2,-6530,0,-320,-320,8.79,320,320,0,0,16,3,65
"221","AP","010","0001401","2006","AP","2525","06","ERALDO DA SILVA TRINDADE","DEFERIDO","5","SUPLENTE","#NE","#NE","25","PARTIDO DA FRENTE LIBERAL","PFL","COLIGAÇÃO","1047","#NE","PTB / PTN / PPS / PFL / PRTB / PMN / PSDB / PT DO B","100800000000","AMAPA DESENVOLVIMENTO COM DIGNIDADE","PFL / PMN / PPS / PRTB / PSDB / PT DO B / PTB / PTN","9","9","0","AMAPA DESENVOLVIMENTO COM DIGNIDADE",1,8,4752,6374,0,18751,70464,75216,6,2,-6292,0,-238,-238,8.47,238,238,0,0,16,2,65
