"","UF","ID_LEGENDA","ID_CEPESP","ANO_ELEICAO","SIGLA_UE","NUMERO_CANDIDATO","CODIGO_CARGO","NOME_CANDIDATO","DES_SITUACAO_CANDIDATURA","COD_SIT_TOT_TURNO","DESC_SIT_TOT_TURNO","COD_SITUACAO_CANDIDATO_TOT","DES_SITUACAO_CANDIDATO_TOT","NUMERO_PARTIDO","NOME_PARTIDO","SIGLA_PARTIDO","TIPO_LEGENDA","CODIGO_LEGENDA","SIGLA_LEGENDA","COMPOSICAO_LEGENDA","SEQUENCIA_COLIGACAO","NOME_COLIGACAO","COMPOSICAO_COLIGACAO","QTDE_VOTOS","QTDE_VOTO_NOMINAL","QTDE_VOTO_LEGENDA","IDENTIFICADOR_LEGENDA","COLIGACAO","NUM_PARTIDOS_COLIGACAO","TOTAL_VOTOS_LEGENDA","TOTAL_VOTOS_NOMINAIS","TOTAL_VOTOS_LEGENDA_PARTIDO_ISOLADO","TOTAL_VOTOS_PARTIDO","TOTAL_NOMINAIS_LEGENDA","TOTAL_VOTOS_LISTA","RANK_LISTA","RANK_PARTIDO","DISTANCIA_PARA_ULTIMO_ELEITO_EM_VOTOS","ULTIMO_ELEITO","DISTANCIA_EM_VOTOS_PARA_N_MENOS_UM_LISTA","DISTANCIA_EM_VOTOS_PARA_N_MENOS_UM_PARTIDO","SHARE_CANDIDATO_LISTA","DISTANCIA_ABSOLUTA_PARA_N_MENOS_UM_LISTA","DISTANCIA_ABSOLUTA_PARA_N_MENOS_UM_PARTIDO","QUEBRA_MAXIMA_LISTA","QUEBRA_MAXIMA_PARTIDO","N_COMPETIDORES_LISTA","N_COMPETIDORES_PARTIDO","N_TOTAL_COMPETIDORES_DISTRITO"
"11","AC","027","1462920","2018","AC","9010","06","ANTONIO PAULINO DA SILVA","DEFERIDO","4","NÃO ELEITO","#NE","#NE","90","PARTIDO REPUBLICANO DA ORDEM SOCIAL","PROS","COLIGAÇÃO","10000050031","#NE","PSOL / PV / PPL / PRP / PRB / PODE / PROS / PMB","100000500310","CHAPINHA - FPA II","PSOL / PV / PPL / PRP / PRB / PODE / PROS / PMB","1","1","0","CHAPINHA - FPA II",1,8,4176,214,0,3428,38370,42546,13,2,-209,0,-8,-8,0.5,8,8,0,0,16,2,83
"12","AC","027","0880911","2018","AC","4300","06","ITAMARA SOUZA DA COSTA","DEFERIDO","4","NÃO ELEITO","#NE","#NE","43","PARTIDO VERDE","PV","COLIGAÇÃO","10000050031","#NE","PSOL / PV / PPL / PRP / PRB / PODE / PROS / PMB","100000500310","CHAPINHA - FPA II","PSOL / PV / PPL / PRP / PRB / PODE / PROS / PMB","1","1","0","CHAPINHA - FPA II",1,8,4176,179,0,5451,38370,42546,14,2,-174,0,-35,-35,0.42,35,35,0,0,16,2,83
"13","AC","027","1462945","2018","AC","1944","06","MARIA JOSÉ DA SILVA LIMA","DEFERIDO","4","NÃO ELEITO","#NE","#NE","19","PODEMOS","PODE","COLIGAÇÃO","10000050031","#NE","PSOL / PV / PPL / PRP / PRB / PODE / PROS / PMB","100000500310","CHAPINHA - FPA II","PSOL / PV / PPL / PRP / PRB / PODE / PROS / PMB","1","1","0","CHAPINHA - FPA II",1,8,4176,5,0,5984,38370,42546,16,2,0,1,-147,-174,0.01,147,174,0,0,16,2,83
"14","AC","027","0400796","2018","AC","5055","06","GILDOMAR OLIVEIRA GOMES","DEFERIDO","4","NÃO ELEITO","#NE","#NE","50","PARTIDO SOCIALISMO E LIBERDADE","PSOL","COLIGAÇÃO","10000050031","#NE","PSOL / PV / PPL / PRP / PRB / PODE / PROS / PMB","100000500310","CHAPINHA - FPA II","PSOL / PV / PPL / PRP / PRB / PODE / PROS / PMB","2","2","0","CHAPINHA - FPA II",1,8,4176,492,0,5029,38370,42546,10,3,-487,0,-800,487,1.16,800,487,0,0,16,4,83
"15","AC","027","1463073","2018","AC","4466","06","GILMAR FONTES","DEFERIDO","4","NÃO ELEITO","#NE","#NE","44","PARTIDO REPUBLICANO PROGRESSISTA","PRP","COLIGAÇÃO","10000050031","#NE","PSOL / PV / PPL / PRP / PRB / PODE / PROS / PMB","100000500310","CHAPINHA - FPA II","PSOL / PV / PPL / PRP / PRB / PODE / PROS / PMB","3","3","0","CHAPINHA - FPA II",1,8,4176,152,0,5117,38370,42546,15,3,-147,0,-27,-340,0.36,27,340,0,0,16,3,83
"16","AC","027","1462940","2018","AC","5012","06","GLÓRIA THAÍS SOUZA DE MELO","DEFERIDO","4","NÃO ELEITO","#NE","#NE","50","PARTIDO SOCIALISMO E LIBERDADE","PSOL","COLIGAÇÃO","10000050031","#NE","PSOL / PV / PPL / PRP / PRB / PODE / PROS / PMB","100000500310","CHAPINHA - FPA II","PSOL / PV / PPL / PRP / PRB / PODE / PROS / PMB","1","1","0","CHAPINHA - FPA II",1,8,4176,358,0,5029,38370,42546,11,4,-353,0,-134,206,0.84,134,206,0,0,16,4,83
"17","AC","067","0015578","2018","AC","6513","06","MARIA PERPETUA DE ALMEIDA ","DEFERIDO","2","ELEITO POR QP","#NE","#NE","65","PARTIDO COMUNISTA DO BRASIL","PC DO B","COLIGAÇÃO","10000050220","#NE","PT / PSB / PHS / PC DO B / DC","100000502200","FRENTE POPULAR DO ACRE I","PT / PSB / PHS / PC DO B / DC","11","11","0","FRENTE POPULAR DO ACRE I",1,5,5818,18374,0,18374,72127,77945,1,1,-18303,0,NA,NA,23.57,NA,NA,NA,NA,12,1,83
"18","AC","067","0654236","2018","AC","1331","06","LEONARDO CUNHA DE BRITO","DEFERIDO","3","ELEITO POR MÉDIA","#NE","#NE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","10000050220","#NE","PT / PSB / PHS / PC DO B / DC","100000502200","FRENTE POPULAR DO ACRE I","PT / PSB / PHS / PC DO B / DC","3","3","0","FRENTE POPULAR DO ACRE I",1,5,5818,14881,0,39098,72127,77945,2,1,-14810,0,-3493,-3493,19.09,3493,3493,0,0,12,5,83
"19","AC","067","0000489","2018","AC","4040","06","CARLOS CÉSAR CORREIA DE MESSIAS","DEFERIDO","5","SUPLENTE","#NE","#NE","40","PARTIDO SOCIALISTA BRASILEIRO","PSB","COLIGAÇÃO","10000050220","#NE","PT / PSB / PHS / PC DO B / DC","100000502200","FRENTE POPULAR DO ACRE I","PT / PSB / PHS / PC DO B / DC","5","5","0","FRENTE POPULAR DO ACRE I",1,5,5818,10769,0,10769,72127,77945,4,1,-10698,0,-3354,-4112,13.82,3354,4112,0,1,12,1,83
"20","AC","067","0879830","2018","AC","3131","06","JEFFERSON BARROSO DE ARAÚJO ","DEFERIDO","5","SUPLENTE","#NE","#NE","31","PARTIDO HUMANISTA DA SOLIDARIEDADE","PHS","COLIGAÇÃO","10000050220","#NE","PT / PSB / PHS / PC DO B / DC","100000502200","FRENTE POPULAR DO ACRE I","PT / PSB / PHS / PC DO B / DC","2","2","0","FRENTE POPULAR DO ACRE I",1,5,5818,2406,0,3207,72127,77945,6,1,-2335,0,-7127,-8363,3.09,7127,8363,1,0,12,2,83
"21","AC","067","1462953","2018","AC","2722","06","ANDRESA DA SILVA CASTRO BARROS","DEFERIDO","5","SUPLENTE","#NE","#NE","27","DEMOCRACIA CRISTÃ","DC","COLIGAÇÃO","10000050220","#NE","PT / PSB / PHS / PC DO B / DC","100000502200","FRENTE POPULAR DO ACRE I","PT / PSB / PHS / PC DO B / DC","1","1","0","FRENTE POPULAR DO ACRE I",1,5,5818,355,0,679,72127,77945,8,1,-284,0,-446,-2051,0.46,446,2051,0,0,12,3,83
"22","AC","067","0016276","2018","AC","1314","06","RAIMUNDO ANGELIM VASCONCELOS","DEFERIDO","5","SUPLENTE","#NE","#NE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","10000050220","#NE","PT / PSB / PHS / PC DO B / DC","100000502200","FRENTE POPULAR DO ACRE I","PT / PSB / PHS / PC DO B / DC","18","18","0","FRENTE POPULAR DO ACRE I",1,5,5818,14123,0,39098,72127,77945,3,2,-14052,0,-758,13768,18.12,758,13768,0,1,12,5,83
"23","AC","067","1167006","2018","AC","3133","06","SEBASTIAO ALVES RODRIGUES MANCHINERY ","DEFERIDO","5","SUPLENTE","#NE","#NE","31","PARTIDO HUMANISTA DA SOLIDARIEDADE","PHS","COLIGAÇÃO","10000050220","#NE","PT / PSB / PHS / PC DO B / DC","100000502200","FRENTE POPULAR DO ACRE I","PT / PSB / PHS / PC DO B / DC","4","4","0","FRENTE POPULAR DO ACRE I",1,5,5818,801,0,3207,72127,77945,7,2,-730,0,-1605,-13322,1.03,1605,13322,0,1,12,2,83
"24","AC","067","1463012","2018","AC","2727","06","FRANCISCO OLIVEIRA DA SILVA RIBEIRO ","DEFERIDO","5","SUPLENTE","#NE","#NE","27","DEMOCRACIA CRISTÃ","DC","COLIGAÇÃO","10000050220","#NE","PT / PSB / PHS / PC DO B / DC","100000502200","FRENTE POPULAR DO ACRE I","PT / PSB / PHS / PC DO B / DC","1","1","0","FRENTE POPULAR DO ACRE I",1,5,5818,253,0,679,72127,77945,10,2,-182,0,-100,-548,0.32,100,548,0,0,12,3,83
"25","AC","067","0000581","2018","AC","1313","06","SEBASTIÃO SIBA MACHADO OLIVEIRA","DEFERIDO","5","SUPLENTE","#NE","#NE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","10000050220","#NE","PT / PSB / PHS / PC DO B / DC","100000502200","FRENTE POPULAR DO ACRE I","PT / PSB / PHS / PC DO B / DC","4","4","0","FRENTE POPULAR DO ACRE I",1,5,5818,9533,0,39098,72127,77945,5,3,-9462,0,-1236,9280,12.23,1236,9280,0,0,12,5,83
"26","AC","067","1463059","2018","AC","2713","06","FELIPE RIBEIRO DA SILVA LIMA","DEFERIDO","5","SUPLENTE","#NE","#NE","27","DEMOCRACIA CRISTÃ","DC","COLIGAÇÃO","10000050220","#NE","PT / PSB / PHS / PC DO B / DC","100000502200","FRENTE POPULAR DO ACRE I","PT / PSB / PHS / PC DO B / DC","2","2","0","FRENTE POPULAR DO ACRE I",1,5,5818,71,0,679,72127,77945,12,3,0,1,-137,-9462,0.09,137,9462,0,1,12,3,83
"27","AC","067","1178173","2018","AC","1377","06","RAQUEL GLEYCIANE SANTOS DE SOUZA","DEFERIDO","5","SUPLENTE","#NE","#NE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","10000050220","#NE","PT / PSB / PHS / PC DO B / DC","100000502200","FRENTE POPULAR DO ACRE I","PT / PSB / PHS / PC DO B / DC","4","4","0","FRENTE POPULAR DO ACRE I",1,5,5818,353,0,39098,72127,77945,9,4,-282,0,-2,282,0.45,2,282,0,0,12,5,83
"28","AC","067","1177669","2018","AC","1300","06","DARLA CRISTINA PENHA ALMEIDA DE OLIVEIRA","DEFERIDO","5","SUPLENTE","#NE","#NE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","10000050220","#NE","PT / PSB / PHS / PC DO B / DC","100000502200","FRENTE POPULAR DO ACRE I","PT / PSB / PHS / PC DO B / DC","1","1","0","FRENTE POPULAR DO ACRE I",1,5,5818,208,0,39098,72127,77945,11,5,-137,0,-45,-145,0.27,45,145,0,0,12,5,83
"29","AC","093","0000502","2018","AC","1717","06","SEBASTIÃO BOCALOM RODRIGUES","DEFERIDO","4","NÃO ELEITO","#NE","#NE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","10000050011","#NE","PSL / PATRIOTA / PSC","100000500110","MUDA ACRE DE VERDADE","PSL / PATRIOTA / PSC","9","9","0","MUDA ACRE DE VERDADE",1,3,2471,21872,0,29649,34892,37363,1,1,-21778,0,NA,NA,58.54,NA,NA,NA,NA,10,8,83
"30","AC","093","0654161","2018","AC","2020","06","JAMYL ASFURY MARTINS OLIVEIRA","DEFERIDO","4","NÃO ELEITO","#NE","#NE","20","PARTIDO SOCIAL CRISTÃO","PSC","COLIGAÇÃO","10000050011","#NE","PSL / PATRIOTA / PSC","100000500110","MUDA ACRE DE VERDADE","PSL / PATRIOTA / PSC","2","2","0","MUDA ACRE DE VERDADE",1,3,2471,5149,0,5149,34892,37363,2,1,-5055,0,-16723,-16723,13.78,16723,16723,1,1,10,1,83
"31","AC","093","0400228","2018","AC","5127","06","JOSE BIBIANO DE QUEIROZ","DEFERIDO","4","NÃO ELEITO","#NE","#NE","51","PATRIOTA","PATRIOTA","COLIGAÇÃO","10000050011","#NE","PSL / PATRIOTA / PSC","100000500110","MUDA ACRE DE VERDADE","PSL / PATRIOTA / PSC","1","1","0","MUDA ACRE DE VERDADE",1,3,2471,94,0,94,34892,37363,10,1,0,1,-4,-5055,0.25,4,5055,0,1,10,1,83
"32","AC","093","0000564","2018","AC","1755","06","MANOEL JOSE NOGUEIRA LIMA","DEFERIDO","4","NÃO ELEITO","#NE","#NE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","10000050011","#NE","PSL / PATRIOTA / PSC","100000500110","MUDA ACRE DE VERDADE","PSL / PATRIOTA / PSC","3","3","0","MUDA ACRE DE VERDADE",1,3,2471,4413,0,29649,34892,37363,3,2,-4319,0,-736,4319,11.81,736,4319,0,1,10,8,83
"33","AC","093","0000480","2018","AC","1718","06","JOSE MARIA DE FREITAS MOREIRA","DEFERIDO","4","NÃO ELEITO","#NE","#NE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","10000050011","#NE","PSL / PATRIOTA / PSC","100000500110","MUDA ACRE DE VERDADE","PSL / PATRIOTA / PSC","1","1","0","MUDA ACRE DE VERDADE",1,3,2471,1002,0,29649,34892,37363,4,3,-908,0,-3411,-3411,2.68,3411,3411,0,0,10,8,83
"34","AC","093","1463131","2018","AC","1777","06","ADRIANO JOSÉ CALDAS DE AGUIAR CAMPELLO","DEFERIDO","4","NÃO ELEITO","#NE","#NE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","10000050011","#NE","PSL / PATRIOTA / PSC","100000500110","MUDA ACRE DE VERDADE","PSL / PATRIOTA / PSC","1","1","0","MUDA ACRE DE VERDADE",1,3,2471,766,0,29649,34892,37363,5,4,-672,0,-236,-236,2.05,236,236,0,0,10,8,83
"35","AC","093","1463040","2018","AC","1700","06","MICHELA BATISTA LACERDA","DEFERIDO","4","NÃO ELEITO","#NE","#NE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","10000050011","#NE","PSL / PATRIOTA / PSC","100000500110","MUDA ACRE DE VERDADE","PSL / PATRIOTA / PSC","1","1","0","MUDA ACRE DE VERDADE",1,3,2471,734,0,29649,34892,37363,6,5,-640,0,-32,-32,1.96,32,32,0,0,10,8,83
"36","AC","093","1463161","2018","AC","1712","06","DANIELA PAIVA DE OLIVEIRA","DEFERIDO","4","NÃO ELEITO","#NE","#NE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","10000050011","#NE","PSL / PATRIOTA / PSC","100000500110","MUDA ACRE DE VERDADE","PSL / PATRIOTA / PSC","1","1","0","MUDA ACRE DE VERDADE",1,3,2471,640,0,29649,34892,37363,7,6,-546,0,-94,-94,1.71,94,94,0,0,10,8,83
"37","AC","093","0880435","2018","AC","1771","06","RAIMUNDO RICARDO GOMES DA SILVA","DEFERIDO","4","NÃO ELEITO","#NE","#NE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","10000050011","#NE","PSL / PATRIOTA / PSC","100000500110","MUDA ACRE DE VERDADE","PSL / PATRIOTA / PSC","3","3","0","MUDA ACRE DE VERDADE",1,3,2471,124,0,29649,34892,37363,8,7,-30,0,-516,-516,0.33,516,516,0,0,10,8,83
"38","AC","093","1167035","2018","AC","1788","06","BERENICE NASCIMENTO DE SOUZA","DEFERIDO","4","NÃO ELEITO","#NE","#NE","17","PARTIDO SOCIAL LIBERAL","PSL","COLIGAÇÃO","10000050011","#NE","PSL / PATRIOTA / PSC","100000500110","MUDA ACRE DE VERDADE","PSL / PATRIOTA / PSC","1","1","0","MUDA ACRE DE VERDADE",1,3,2471,98,0,29649,34892,37363,9,8,-4,0,-26,-26,0.26,26,26,0,0,10,8,83
"39","AC","097","1463080","2018","AC","4545","06","CYLMARA FERNANDES DA ROCHA GRIPP","DEFERIDO","2","ELEITO POR QP","#NE","#NE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","10000050074","#NE","PP / PSDB / PSD / MDB / DEM / SOLIDARIEDADE / PTC / PMN / PR / PTB / PPS","100000500740","MUDANÇA E COMPETÊNCIA 1","PP / PSDB / PSD / MDB / DEM / SOLIDARIEDADE / PTC / PMN / PR / PTB / PPS","14","14","0","MUDANÇA E COMPETÊNCIA 1",1,11,11701,40047,0,40047,206524,218225,1,1,-39918,0,NA,NA,18.35,NA,NA,NA,NA,16,1,83
"40","AC","097","1166784","2018","AC","1515","06","JESSICA ROJAS SALES","DEFERIDO","2","ELEITO POR QP","#NE","#NE","15","MOVIMENTO DEMOCRÁTICO BRASILEIRO","MDB","COLIGAÇÃO","10000050074","#NE","PP / PSDB / PSD / MDB / DEM / SOLIDARIEDADE / PTC / PMN / PR / PTB / PPS","100000500740","MUDANÇA E COMPETÊNCIA 1","PP / PSDB / PSD / MDB / DEM / SOLIDARIEDADE / PTC / PMN / PR / PTB / PPS","4","4","0","MUDANÇA E COMPETÊNCIA 1",1,11,11701,28717,0,48877,206524,218225,2,1,-28588,0,-11330,-11330,13.16,11330,11330,1,0,16,4,83
"41","AC","097","1166906","2018","AC","2525","06","ALAN RICK MIRANDA","DEFERIDO","2","ELEITO POR QP","#NE","#NE","25","DEMOCRATAS","DEM","COLIGAÇÃO","10000050074","#NE","PP / PSDB / PSD / MDB / DEM / SOLIDARIEDADE / PTC / PMN / PR / PTB / PPS","100000500740","MUDANÇA E COMPETÊNCIA 1","PP / PSDB / PSD / MDB / DEM / SOLIDARIEDADE / PTC / PMN / PR / PTB / PPS","3","3","0","MUDANÇA E COMPETÊNCIA 1",1,11,11701,22263,0,22263,206524,218225,3,1,-22134,0,-6454,-6454,10.2,6454,6454,0,1,16,1,83
"42","AC","097","1166869","2018","AC","7777","06","VANDA DENIR MILANI NOGUEIRA","DEFERIDO","2","ELEITO POR QP","#NE","#NE","77","SOLIDARIEDADE","SOLIDARIEDADE","COLIGAÇÃO","10000050074","#NE","PP / PSDB / PSD / MDB / DEM / SOLIDARIEDADE / PTC / PMN / PR / PTB / PPS","100000500740","MUDANÇA E COMPETÊNCIA 1","PP / PSDB / PSD / MDB / DEM / SOLIDARIEDADE / PTC / PMN / PR / PTB / PPS","15","15","0","MUDANÇA E COMPETÊNCIA 1",1,11,11701,22219,0,22219,206524,218225,4,1,-22090,0,-44,-44,10.18,44,44,0,1,16,1,83
"43","AC","097","0391645","2018","AC","2222","06","ANTÔNIA LUCILÉIA CRUZ RAMOS CÂMARA","DEFERIDO","5","SUPLENTE","#NE","#NE","22","PARTIDO DA REPÚBLICA","PR","COLIGAÇÃO","10000050074","#NE","PP / PSDB / PSD / MDB / DEM / SOLIDARIEDADE / PTC / PMN / PR / PTB / PPS","100000500740","MUDANÇA E COMPETÊNCIA 1","PP / PSDB / PSD / MDB / DEM / SOLIDARIEDADE / PTC / PMN / PR / PTB / PPS","11","11","0","MUDANÇA E COMPETÊNCIA 1",1,11,11701,15336,0,15336,206524,218225,6,1,-15207,0,-3387,-6883,7.03,3387,6883,0,1,16,1,83
"44","AC","097","1463140","2018","AC","1122","06","RUDILEI SOARES DE SOUZA","DEFERIDO","5","SUPLENTE","#NE","#NE","11","PROGRESSISTAS","PP","COLIGAÇÃO","10000050074","#NE","PP / PSDB / PSD / MDB / DEM / SOLIDARIEDADE / PTC / PMN / PR / PTB / PPS","100000500740","MUDANÇA E COMPETÊNCIA 1","PP / PSDB / PSD / MDB / DEM / SOLIDARIEDADE / PTC / PMN / PR / PTB / PPS","47","47","0","MUDANÇA E COMPETÊNCIA 1",1,11,11701,12905,0,26832,206524,218225,7,1,-12776,0,-2431,-2431,5.91,2431,2431,0,0,16,3,83
