"","UF","ID_LEGENDA","ID_CEPESP","ANO_ELEICAO","SIGLA_UE","NUMERO_CANDIDATO","CODIGO_CARGO","NOME_CANDIDATO","DES_SITUACAO_CANDIDATURA","COD_SIT_TOT_TURNO","DESC_SIT_TOT_TURNO","COD_SITUACAO_CANDIDATO_TOT","DES_SITUACAO_CANDIDATO_TOT","NUMERO_PARTIDO","NOME_PARTIDO","SIGLA_PARTIDO","TIPO_LEGENDA","CODIGO_LEGENDA","SIGLA_LEGENDA","COMPOSICAO_LEGENDA","SEQUENCIA_COLIGACAO","NOME_COLIGACAO","COMPOSICAO_COLIGACAO","QTDE_VOTOS","QTDE_VOTO_NOMINAL","QTDE_VOTO_LEGENDA","IDENTIFICADOR_LEGENDA","COLIGACAO","NUM_PARTIDOS_COLIGACAO","TOTAL_VOTOS_LEGENDA","TOTAL_VOTOS_NOMINAIS","TOTAL_VOTOS_LEGENDA_PARTIDO_ISOLADO","TOTAL_VOTOS_PARTIDO","TOTAL_NOMINAIS_LEGENDA","TOTAL_VOTOS_LISTA","RANK_LISTA","RANK_PARTIDO","DISTANCIA_PARA_ULTIMO_ELEITO_EM_VOTOS","ULTIMO_ELEITO","DISTANCIA_EM_VOTOS_PARA_N_MENOS_UM_LISTA","DISTANCIA_EM_VOTOS_PARA_N_MENOS_UM_PARTIDO","SHARE_CANDIDATO_LISTA","DISTANCIA_ABSOLUTA_PARA_N_MENOS_UM_LISTA","DISTANCIA_ABSOLUTA_PARA_N_MENOS_UM_PARTIDO","QUEBRA_MAXIMA_LISTA","QUEBRA_MAXIMA_PARTIDO","N_COMPETIDORES_LISTA","N_COMPETIDORES_PARTIDO","N_TOTAL_COMPETIDORES_DISTRITO"
"15","AC","065","0000504","1998","AC","4566","06","FRANCISCO SILVA LIMA","DEFERIDO","2","SUPLENTE","#NE","#NE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","-3","#NE","PC DO B / PDT / PL / PMN / PPS / PSB / PSDB / PT / PT DO B","-30000000000","FRENTE POPULAR DO ACRE","PDT / PT / PTB / PSL / PL / PPS / PMN / PSB / PV / PSDB / PC DO B / PT DO B","2","2","0","FRENTE POPULAR DO ACRE",1,9,17237,229,0,9348,59112,76349,13,5,-213,0,-37,-37,0.3,37,37,0,0,18,7,52
"16","AC","065","0000584","1998","AC","1330","06","ALBERTO FERNANDES RODRIGUES","DEFERIDO","2","SUPLENTE","#NE","#NE","13","PARTIDO DOS TRABALHADORES","PT","COLIGAÇÃO","-3","#NE","PC DO B / PDT / PL / PMN / PPS / PSB / PSDB / PT / PT DO B","-30000000000","FRENTE POPULAR DO ACRE","PDT / PT / PTB / PSL / PL / PPS / PMN / PSB / PV / PSDB / PC DO B / PT DO B","1","1","0","FRENTE POPULAR DO ACRE",1,9,17237,16,0,39090,59112,76349,18,5,0,1,-77,-213,0.02,77,213,0,0,18,5,52
"17","AC","065","0000448","1998","AC","4518","06","ANTONIO DANZICOURT E SILVA","DEFERIDO","2","SUPLENTE","#NE","#NE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","-3","#NE","PC DO B / PDT / PL / PMN / PPS / PSB / PSDB / PT / PT DO B","-30000000000","FRENTE POPULAR DO ACRE","PDT / PT / PTB / PSL / PL / PPS / PMN / PSB / PV / PSDB / PC DO B / PT DO B","2","2","0","FRENTE POPULAR DO ACRE",1,9,17237,217,0,9348,59112,76349,15,6,-201,0,-2,201,0.28,2,201,0,0,18,7,52
"18","AC","065","0000688","1998","AC","4577","06","SANDOVAL FEITOSA DE MENEZES","DEFERIDO","2","SUPLENTE","#NE","#NE","45","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","PSDB","COLIGAÇÃO","-3","#NE","PC DO B / PDT / PL / PMN / PPS / PSB / PSDB / PT / PT DO B","-30000000000","FRENTE POPULAR DO ACRE","PDT / PT / PTB / PSL / PL / PPS / PMN / PSB / PV / PSDB / PC DO B / PT DO B","1","1","0","FRENTE POPULAR DO ACRE",1,9,17237,182,0,9348,59112,76349,16,7,-166,0,-35,-35,0.24,35,35,0,0,18,7,52
"19","AC","11","0000538","1998","AC","1111","06","JOAO TOTA SOARES DE FIGUEIREDO","DEFERIDO","1","ELEITO","#NE","#NE","11","PARTIDO PROGRESSISTA BRASILEIRO","PPB","PARTIDO ISOLADO","-3","#NE","PPB","-30000000000","#NULO","#NULO","1","1","0","PARTIDO PROGRESSISTA BRASILEIRO",0,1,0,5477,2512,26960,883891,883891,1,1,-5432,0,NA,NA,0.62,NA,NA,NA,NA,9,9,52
"20","AC","11","0000714","1998","AC","1122","06","EMILIO ASSMAR SOBRINHO","DEFERIDO","2","SUPLENTE","#NE","#NE","11","PARTIDO PROGRESSISTA BRASILEIRO","PPB","PARTIDO ISOLADO","-3","#NE","PPB","-30000000000","#NULO","#NULO","1","1","0","PARTIDO PROGRESSISTA BRASILEIRO",0,1,0,5003,2512,26960,883891,883891,2,2,-4958,0,-474,-474,0.57,474,474,0,0,9,9,52
"21","AC","11","0000602","1998","AC","1112","06","CARLOS ALBERTO SANTIAGO DE MELO","DEFERIDO","2","SUPLENTE","#NE","#NE","11","PARTIDO PROGRESSISTA BRASILEIRO","PPB","PARTIDO ISOLADO","-3","#NE","PPB","-30000000000","#NULO","#NULO","4","4","0","PARTIDO PROGRESSISTA BRASILEIRO",0,1,0,4316,2512,26960,883891,883891,3,3,-4271,0,-687,-687,0.49,687,687,0,0,9,9,52
"22","AC","11","0000508","1998","AC","1119","06","NIXON DA SILVA PESSOA","DEFERIDO","2","SUPLENTE","#NE","#NE","11","PARTIDO PROGRESSISTA BRASILEIRO","PPB","PARTIDO ISOLADO","-3","#NE","PPB","-30000000000","#NULO","#NULO","8","8","0","PARTIDO PROGRESSISTA BRASILEIRO",0,1,0,3585,2512,26960,883891,883891,4,4,-3540,0,-731,-731,0.41,731,731,0,0,9,9,52
"23","AC","11","0000521","1998","AC","1101","06","CARLOS AIRTON MAGALHAES SANTANA DE SOUZA","NÃO CONHECIMENTO DO PEDIDO","8","REGISTRO NEGADO ANTES DA ELEIÇÃO","#NE","#NE","11","PARTIDO PROGRESSISTA BRASILEIRO","PPB","PARTIDO ISOLADO","-3","#NE","PPB","-30000000000","#NULO","#NULO","2","2","0","PARTIDO PROGRESSISTA BRASILEIRO",0,1,0,3037,2512,26960,883891,883891,5,5,-2992,0,-548,-548,0.34,548,548,0,0,9,9,52
"24","AC","11","0000549","1998","AC","1110","06","NARCISO MENDES DE ASSIS","DEFERIDO","2","SUPLENTE","#NE","#NE","11","PARTIDO PROGRESSISTA BRASILEIRO","PPB","PARTIDO ISOLADO","-3","#NE","PPB","-30000000000","#NULO","#NULO","20","20","0","PARTIDO PROGRESSISTA BRASILEIRO",0,1,0,2713,2512,26960,883891,883891,6,6,-2668,0,-324,-324,0.31,324,324,0,0,9,9,52
"25","AC","11","0000476","1998","AC","1103","06","JORGE KALUME","DEFERIDO","2","SUPLENTE","#NE","#NE","11","PARTIDO PROGRESSISTA BRASILEIRO","PPB","PARTIDO ISOLADO","-3","#NE","PPB","-30000000000","#NULO","#NULO","2","2","0","PARTIDO PROGRESSISTA BRASILEIRO",0,1,0,1678,2512,26960,883891,883891,7,7,-1633,0,-1035,-1035,0.19,1035,1035,0,0,9,9,52
"26","AC","11","0000490","1998","AC","1102","06","MARIA LUCIMAR LIMA ARAGÃO","DEFERIDO","2","SUPLENTE","#NE","#NE","11","PARTIDO PROGRESSISTA BRASILEIRO","PPB","PARTIDO ISOLADO","-3","#NE","PPB","-30000000000","#NULO","#NULO","1","1","0","PARTIDO PROGRESSISTA BRASILEIRO",0,1,0,1106,2512,26960,883891,883891,8,8,-1061,0,-572,-572,0.13,572,572,0,0,9,9,52
"27","AC","11","0000456","1998","AC","1118","06","LUIS ANTONIO MARTINS","DEFERIDO","2","SUPLENTE","#NE","#NE","11","PARTIDO PROGRESSISTA BRASILEIRO","PPB","PARTIDO ISOLADO","-3","#NE","PPB","-30000000000","#NULO","#NULO","1","1","0","PARTIDO PROGRESSISTA BRASILEIRO",0,1,0,45,2512,26960,883891,883891,9,9,0,1,-1061,-1061,0.01,1061,1061,1,1,9,9,52
"28","AC","15","0000715","1998","AC","1505","06","MÁRCIO MIGUEL BITTAR","DEFERIDO","1","ELEITO","#NE","#NE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","PARTIDO ISOLADO","-3","#NE","PMDB","-30000000000","#NULO","#NULO","6","6","0","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",0,1,0,7810,3338,26417,2028580,2028580,1,1,-7622,0,NA,NA,0.38,NA,NA,NA,NA,10,10,52
"29","AC","15","0000451","1998","AC","1510","06","REGINA AMÉLIA D ALENCAR LINO","DEFERIDO","2","SUPLENTE","#NE","#NE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","PARTIDO ISOLADO","-3","#NE","PMDB","-30000000000","#NULO","#NULO","2","2","0","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",0,1,0,5468,3338,26417,2028580,2028580,2,2,-5280,0,-2342,-2342,0.27,2342,2342,1,1,10,10,52
"30","AC","15","0000670","1998","AC","1580","06","ROBERTO CARLOS VAZ DE AZEVEDO","DEFERIDO","2","SUPLENTE","#NE","#NE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","PARTIDO ISOLADO","-3","#NE","PMDB","-30000000000","#NULO","#NULO","1","1","0","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",0,1,0,3536,3338,26417,2028580,2028580,3,3,-3348,0,-1932,-1932,0.17,1932,1932,0,0,10,10,52
"31","AC","15","0000572","1998","AC","1555","06","FRANCISCO CHAGAS DA COSTA FREITAS","DEFERIDO","2","SUPLENTE","#NE","#NE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","PARTIDO ISOLADO","-3","#NE","PMDB","-30000000000","#NULO","#NULO","1","1","0","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",0,1,0,2613,3338,26417,2028580,2028580,4,4,-2425,0,-923,-923,0.13,923,923,0,0,10,10,52
"32","AC","15","0000491","1998","AC","1590","06","EURACY DE SOUSA BONNER","DEFERIDO","2","SUPLENTE","#NE","#NE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","PARTIDO ISOLADO","-3","#NE","PMDB","-30000000000","#NULO","#NULO","1","1","0","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",0,1,0,2086,3338,26417,2028580,2028580,5,5,-1898,0,-527,-527,0.1,527,527,0,0,10,10,52
"33","AC","15","0000570","1998","AC","1515","06","JOSÉ AFONSO VASCONCELOS FERNANDES","DEFERIDO","2","SUPLENTE","#NE","#NE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","PARTIDO ISOLADO","-3","#NE","PMDB","-30000000000","#NULO","#NULO","1","1","0","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",0,1,0,1732,3338,26417,2028580,2028580,6,6,-1544,0,-354,-354,0.09,354,354,0,0,10,10,52
"34","AC","15","0000713","1998","AC","1517","06","ARTUR HENRIQUE MARQUES MIGUEIS","DEFERIDO","2","SUPLENTE","#NE","#NE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","PARTIDO ISOLADO","-3","#NE","PMDB","-30000000000","#NULO","#NULO","3","3","0","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",0,1,0,1600,3338,26417,2028580,2028580,7,7,-1412,0,-132,-132,0.08,132,132,0,0,10,10,52
"35","AC","15","0000717","1998","AC","1513","06","RAIMUNDO LOPES DE MELO","DEFERIDO","2","SUPLENTE","#NE","#NE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","PARTIDO ISOLADO","-3","#NE","PMDB","-30000000000","#NULO","#NULO","1","1","0","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",0,1,0,737,3338,26417,2028580,2028580,8,8,-549,0,-863,-863,0.04,863,863,0,0,10,10,52
"36","AC","15","0000452","1998","AC","1512","06","ITAMAR PEREIRA DE SÁ","DEFERIDO","2","SUPLENTE","#NE","#NE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","PARTIDO ISOLADO","-3","#NE","PMDB","-30000000000","#NULO","#NULO","1","1","0","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",0,1,0,647,3338,26417,2028580,2028580,9,9,-459,0,-90,-90,0.03,90,90,0,0,10,10,52
"37","AC","15","0000519","1998","AC","1501","06","FRANCISCA DAS CHAGAS MACHADO DA ROCHA","DEFERIDO","2","SUPLENTE","#NE","#NE","15","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","PMDB","PARTIDO ISOLADO","-3","#NE","PMDB","-30000000000","#NULO","#NULO","1","1","0","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO",0,1,0,188,3338,26417,2028580,2028580,10,10,0,1,-459,-459,0.01,459,459,0,0,10,10,52
"38","AC","16","0000594","1998","AC","1616","06","GILMAR LUIS COSTA","DEFERIDO","4","NÃO ELEITO","#NE","#NE","16","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","PSTU","PARTIDO ISOLADO","-3","#NE","PSTU","-30000000000","#NULO","#NULO","1","1","0","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO",0,1,0,17,41,17,117873,117873,1,1,0,1,NA,NA,0.01,NA,NA,NA,NA,1,1,52
"39","AC","25","0000681","1998","AC","2580","06","HILDEBRANDO PASCOAL NOGUEIRA NETO","DEFERIDO","1","ELEITO","#NE","#NE","25","PARTIDO DA FRENTE LIBERAL","PFL","PARTIDO ISOLADO","-3","#NE","PFL","-30000000000","#NULO","#NULO","5","5","0","PARTIDO DA FRENTE LIBERAL",0,1,0,18356,3377,69610,347934,347934,1,1,-18196,0,NA,NA,5.28,NA,NA,NA,NA,13,13,52
"40","AC","25","0000696","1998","AC","2510","06","ILDEFONÇO RODRIGUES CORDEIRO","DEFERIDO","1","ELEITO","#NE","#NE","25","PARTIDO DA FRENTE LIBERAL","PFL","PARTIDO ISOLADO","-3","#NE","PFL","-30000000000","#NULO","#NULO","2","2","0","PARTIDO DA FRENTE LIBERAL",0,1,0,10673,3377,69610,347934,347934,2,2,-10513,0,-7683,-7683,3.07,7683,7683,1,1,13,13,52
"41","AC","25","0000649","1998","AC","2500","06","MARIA ZILA FROTA BEZERRA DE OLIVEIRA","DEFERIDO","5","MÉDIA","#NE","#NE","25","PARTIDO DA FRENTE LIBERAL","PFL","PARTIDO ISOLADO","-3","#NE","PFL","-30000000000","#NULO","#NULO","2","2","0","PARTIDO DA FRENTE LIBERAL",0,1,0,10011,3377,69610,347934,347934,3,3,-9851,0,-662,-662,2.88,662,662,0,0,13,13,52
"42","AC","25","0000678","1998","AC","2555","06","JOSÉ ALEKSANDRO DA SILVA","DEFERIDO","2","SUPLENTE","#NE","#NE","25","PARTIDO DA FRENTE LIBERAL","PFL","PARTIDO ISOLADO","-3","#NE","PFL","-30000000000","#NULO","#NULO","16","16","0","PARTIDO DA FRENTE LIBERAL",0,1,0,9327,3377,69610,347934,347934,4,4,-9167,0,-684,-684,2.68,684,684,0,0,13,13,52
"43","AC","25","0000616","1998","AC","2522","06","CLÓVIS CORREA DE QUEIROZ","DEFERIDO","2","SUPLENTE","#NE","#NE","25","PARTIDO DA FRENTE LIBERAL","PFL","PARTIDO ISOLADO","-3","#NE","PFL","-30000000000","#NULO","#NULO","3","3","0","PARTIDO DA FRENTE LIBERAL",0,1,0,9011,3377,69610,347934,347934,5,5,-8851,0,-316,-316,2.59,316,316,0,0,13,13,52
"44","AC","25","0000723","1998","AC","2512","06","MARIA LENICE DA SILVA BARROS","DEFERIDO","2","SUPLENTE","#NE","#NE","25","PARTIDO DA FRENTE LIBERAL","PFL","PARTIDO ISOLADO","-3","#NE","PFL","-30000000000","#NULO","#NULO","1","1","0","PARTIDO DA FRENTE LIBERAL",0,1,0,3986,3377,69610,347934,347934,6,6,-3826,0,-5025,-5025,1.15,5025,5025,0,0,13,13,52
"45","AC","25","0000482","1998","AC","2533","06","ANTONIO AQUINO LOPES","DEFERIDO","2","SUPLENTE","#NE","#NE","25","PARTIDO DA FRENTE LIBERAL","PFL","PARTIDO ISOLADO","-3","#NE","PFL","-30000000000","#NULO","#NULO","2","2","0","PARTIDO DA FRENTE LIBERAL",0,1,0,2407,3377,69610,347934,347934,7,7,-2247,0,-1579,-1579,0.69,1579,1579,0,0,13,13,52
"46","AC","25","0000524","1998","AC","2591","06","JULIANA RODRIGUES DE OLIVEIRA","DEFERIDO","2","SUPLENTE","#NE","#NE","25","PARTIDO DA FRENTE LIBERAL","PFL","PARTIDO ISOLADO","-3","#NE","PFL","-30000000000","#NULO","#NULO","1","1","0","PARTIDO DA FRENTE LIBERAL",0,1,0,2099,3377,69610,347934,347934,8,8,-1939,0,-308,-308,0.6,308,308,0,0,13,13,52
